t0,t1,t2,t3,t4,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.5,0.01,0.001,0.001,0.001,0.04387860082304527,7.064265956878662,48848,0,0,0,0,0
0.5,0.01,0.001,0.001,0.003,0.04387860082304527,7.085126380920411,48848,0,0,0,0,0
0.5,0.01,0.001,0.001,0.01,0.04387860082304527,7.085139193534851,48848,0,0,0,0,0
0.5,0.01,0.001,0.001,0.03,0.04387860082304527,7.093428783416748,48848,0,0,0,0,0
0.5,0.01,0.001,0.001,0.1,0.04387860082304527,7.098174409866333,48848,0,0,0,0,0
0.5,0.01,0.001,0.001,0.3,0.04387860082304527,7.101788153648377,48848,0,0,0,0,0
0.5,0.01,0.001,0.001,0.5,0.04387860082304527,7.116161251068116,48848,0,0,0,0,0
0.5,0.01,0.001,0.003,0.001,0.04387860082304527,7.11216097831726,48848,0,0,0,0,0
0.5,0.01,0.001,0.003,0.003,0.04387860082304527,7.116374406814575,48848,0,0,0,0,0
0.5,0.01,0.001,0.003,0.01,0.04387860082304527,7.121237759590149,48848,0,0,0,0,0
0.5,0.01,0.001,0.003,0.03,0.04387860082304527,7.131116790771484,48848,0,0,0,0,0
0.5,0.01,0.001,0.003,0.1,0.04387860082304527,7.139376950263977,48848,0,0,0,0,0
0.5,0.01,0.001,0.003,0.3,0.04387860082304527,7.141802215576172,48848,0,0,0,0,0
0.5,0.01,0.001,0.003,0.5,0.04387860082304527,7.143053126335144,48848,0,0,0,0,0
0.5,0.01,0.001,0.01,0.001,0.04387860082304527,7.154078693389892,48848,0,0,0,0,0
0.5,0.01,0.001,0.01,0.003,0.04387860082304527,7.144005770683289,48848,0,0,0,0,0
0.5,0.01,0.001,0.01,0.01,0.04387860082304527,7.149301133155823,48848,0,0,0,0,0
0.5,0.01,0.001,0.01,0.03,0.04387860082304527,7.147218890190125,48848,0,0,0,0,0
0.5,0.01,0.001,0.01,0.1,0.04387860082304527,7.151181116104126,48848,0,0,0,0,0
0.5,0.01,0.001,0.01,0.3,0.04387860082304527,7.1572403240203855,48848,0,0,0,0,0
0.5,0.01,0.001,0.01,0.5,0.04387860082304527,7.167635202407837,48848,0,0,0,0,0
0.5,0.01,0.001,0.03,0.001,0.04387860082304527,7.165289587974549,48848,0,0,0,0,0
0.5,0.01,0.001,0.03,0.003,0.04387860082304527,7.169293766021728,48848,0,0,0,0,0
0.5,0.01,0.001,0.03,0.01,0.04387860082304527,7.164167037010193,48848,0,0,0,0,0
0.5,0.01,0.001,0.03,0.03,0.04387860082304527,7.168034219741822,48848,0,0,0,0,0
0.5,0.01,0.001,0.03,0.1,0.04387860082304527,7.163821792602539,48848,0,0,0,0,0
0.5,0.01,0.001,0.03,0.3,0.04387860082304527,7.153999028205871,48848,0,0,0,0,0
0.5,0.01,0.001,0.03,0.5,0.04387860082304527,7.1601049423217775,48848,0,0,0,0,0
0.5,0.01,0.001,0.1,0.001,0.04387860082304527,7.162916479110717,48848,0,0,0,0,0
0.5,0.01,0.001,0.1,0.003,0.04387860082304527,7.160170249938965,48848,0,0,0,0,0
0.5,0.01,0.001,0.1,0.01,0.04387860082304527,7.169422082901001,48848,0,0,0,0,0
0.5,0.01,0.001,0.1,0.03,0.04387860082304527,7.184727034568787,48848,0,0,0,0,0
0.5,0.01,0.001,0.1,0.1,0.04387860082304527,7.181566090583801,48848,0,0,0,0,0
0.5,0.01,0.001,0.1,0.3,0.04387860082304527,7.183804159164429,48848,0,0,0,0,0
0.5,0.01,0.001,0.1,0.5,0.04387860082304527,7.18416796207428,48848,0,0,0,0,0
0.5,0.01,0.001,0.3,0.001,0.04387860082304527,7.185112986564636,48848,0,0,0,0,0
0.5,0.01,0.001,0.3,0.003,0.04387860082304527,7.178870711326599,48848,0,0,0,0,0
0.5,0.01,0.001,0.3,0.01,0.04387860082304527,7.184156484603882,48848,0,0,0,0,0
0.5,0.01,0.001,0.3,0.03,0.04387860082304527,7.184437766075134,48848,0,0,0,0,0
0.5,0.01,0.001,0.3,0.1,0.04387860082304527,7.178192677497864,48848,0,0,0,0,0
0.5,0.01,0.001,0.3,0.3,0.04387860082304527,7.186453461647034,48848,0,0,0,0,0
