t0,t1,t2,t3,t4,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.01,0.5,0.001,0.001,0.001,0.15534244562022342,11.179514904022216,19262,29586,0,0,0,0
0.01,0.5,0.001,0.001,0.003,0.15534244562022342,11.170761594772339,19262,29586,0,0,0,0
0.01,0.5,0.001,0.001,0.01,0.15534244562022342,11.170080976486206,19262,29586,0,0,0,0
0.01,0.5,0.001,0.001,0.03,0.15534244562022342,11.18376160621643,19262,29586,0,0,0,0
0.01,0.5,0.001,0.001,0.1,0.15534244562022342,11.22929825782776,19262,29586,0,0,0,0
0.01,0.5,0.001,0.001,0.3,0.15534244562022342,11.198036451339721,19262,29586,0,0,0,0
0.01,0.5,0.001,0.001,0.5,0.15534244562022342,11.192631959915161,19262,29586,0,0,0,0
0.01,0.5,0.001,0.003,0.001,0.15534244562022342,11.188801889419556,19262,29586,0,0,0,0
0.01,0.5,0.001,0.003,0.003,0.15534244562022342,11.184533481597901,19262,29586,0,0,0,0
0.01,0.5,0.001,0.003,0.01,0.15534244562022342,11.183165426254272,19262,29586,0,0,0,0
0.01,0.5,0.001,0.003,0.03,0.15534244562022342,11.212701120376586,19262,29586,0,0,0,0
0.01,0.5,0.001,0.003,0.1,0.15534244562022342,11.185330848693848,19262,29586,0,0,0,0
0.01,0.5,0.001,0.003,0.3,0.15534244562022342,11.184098863601685,19262,29586,0,0,0,0
0.01,0.5,0.001,0.003,0.5,0.15534244562022342,11.182177257537841,19262,29586,0,0,0,0
0.01,0.5,0.001,0.01,0.001,0.15534244562022342,11.183078079223632,19262,29586,0,0,0,0
0.01,0.5,0.001,0.01,0.003,0.15534244562022342,11.193805150985717,19262,29586,0,0,0,0
0.01,0.5,0.001,0.01,0.01,0.15534244562022342,11.186512937545777,19262,29586,0,0,0,0
0.01,0.5,0.001,0.01,0.03,0.15534244562022342,11.188392000198364,19262,29586,0,0,0,0
0.01,0.5,0.001,0.01,0.1,0.15534244562022342,11.18671485900879,19262,29586,0,0,0,0
0.01,0.5,0.001,0.01,0.3,0.15534244562022342,11.193252477645874,19262,29586,0,0,0,0
0.01,0.5,0.001,0.01,0.5,0.15534244562022342,11.196711025238038,19262,29586,0,0,0,0
0.01,0.5,0.001,0.03,0.001,0.15534244562022342,11.19264796257019,19262,29586,0,0,0,0
0.01,0.5,0.001,0.03,0.003,0.15534244562022342,11.201517477035523,19262,29586,0,0,0,0
0.01,0.5,0.001,0.03,0.01,0.15534244562022342,11.195689945220947,19262,29586,0,0,0,0
0.01,0.5,0.001,0.03,0.03,0.15534244562022342,11.191803798675537,19262,29586,0,0,0,0
0.01,0.5,0.001,0.03,0.1,0.15534244562022342,11.191512641906739,19262,29586,0,0,0,0
0.01,0.5,0.001,0.03,0.3,0.15534244562022342,11.222789754867554,19262,29586,0,0,0,0
0.01,0.5,0.001,0.03,0.5,0.15534244562022342,11.210290222167968,19262,29586,0,0,0,0
0.01,0.5,0.001,0.1,0.001,0.15534244562022342,11.203847999572753,19262,29586,0,0,0,0
0.01,0.5,0.001,0.1,0.003,0.15534244562022342,11.209122858047486,19262,29586,0,0,0,0
0.01,0.5,0.001,0.1,0.01,0.15534244562022342,11.21448094367981,19262,29586,0,0,0,0
0.01,0.5,0.001,0.1,0.03,0.15534244562022342,11.298104362487793,19262,29586,0,0,0,0
0.01,0.5,0.001,0.1,0.1,0.15534244562022342,11.228849630355835,19262,29586,0,0,0,0
0.01,0.5,0.001,0.1,0.3,0.15534244562022342,11.196661758422852,19262,29586,0,0,0,0
0.01,0.5,0.001,0.1,0.5,0.15534244562022342,11.210128059387207,19262,29586,0,0,0,0
0.01,0.5,0.001,0.3,0.001,0.15534244562022342,11.210884857177735,19262,29586,0,0,0,0
0.01,0.5,0.001,0.3,0.003,0.15534244562022342,11.205456323623658,19262,29586,0,0,0,0
0.01,0.5,0.001,0.3,0.01,0.15534244562022342,11.200845098495483,19262,29586,0,0,0,0
0.01,0.5,0.001,0.3,0.03,0.15534244562022342,11.22781632423401,19262,29586,0,0,0,0
0.01,0.5,0.001,0.3,0.1,0.15534244562022342,11.215202264785766,19262,29586,0,0,0,0
0.01,0.5,0.001,0.3,0.3,0.15534244562022342,11.216012163162231,19262,29586,0,0,0,0
0.01,0.5,0.001,0.3,0.5,0.15534244562022342,11.208704643249511,19262,29586,0,0,0,0
0.01,0.5,0.001,0.5,0.001,0.15534244562022342,11.212189769744873,19262,29586,0,0,0,0
0.01,0.5,0.001,0.5,0.003,0.15534244562022342,11.21440538406372,19262,29586,0,0,0,0
0.01,0.5,0.001,0.5,0.01,0.15534244562022342,11.217236185073853,19262,29586,0,0,0,0
0.01,0.5,0.001,0.5,0.03,0.15534244562022342,11.221047067642212,19262,29586,0,0,0,0
0.01,0.5,0.001,0.5,0.1,0.15534244562022342,11.218678407669067,19262,29586,0,0,0,0
0.01,0.5,0.001,0.5,0.3,0.15534244562022342,11.21131908416748,19262,29586,0,0,0,0
0.01,0.5,0.001,0.5,0.5,0.15534244562022342,11.208764142990113,19262,29586,0,0,0,0
0.01,0.5,0.003,0.001,0.001,0.15534244562022342,11.212236194610595,19262,29586,0,0,0,0
0.01,0.5,0.003,0.001,0.003,0.15534244562022342,11.201837148666382,19262,29586,0,0,0,0
0.01,0.5,0.003,0.001,0.01,0.15534244562022342,11.216427488327026,19262,29586,0,0,0,0
0.01,0.5,0.003,0.001,0.03,0.15534244562022342,11.209117431640625,19262,29586,0,0,0,0
0.01,0.5,0.003,0.001,0.1,0.15534244562022342,11.208356790542602,19262,29586,0,0,0,0
0.01,0.5,0.003,0.001,0.3,0.15534244562022342,11.232783069610596,19262,29586,0,0,0,0
0.01,0.5,0.003,0.001,0.5,0.15534244562022342,11.206043539047242,19262,29586,0,0,0,0
0.01,0.5,0.003,0.003,0.001,0.15534244562022342,11.203266534805298,19262,29586,0,0,0,0
0.01,0.5,0.003,0.003,0.003,0.15534244562022342,11.208560934066773,19262,29586,0,0,0,0
0.01,0.5,0.003,0.003,0.01,0.15534244562022342,11.203151340484618,19262,29586,0,0,0,0
0.01,0.5,0.003,0.003,0.03,0.15534244562022342,11.207308835983277,19262,29586,0,0,0,0
0.01,0.5,0.003,0.003,0.1,0.15534244562022342,11.204524784088134,19262,29586,0,0,0,0
0.01,0.5,0.003,0.003,0.3,0.15534244562022342,11.208500204086304,19262,29586,0,0,0,0
0.01,0.5,0.003,0.003,0.5,0.15534244562022342,11.206808004379273,19262,29586,0,0,0,0
0.01,0.5,0.003,0.01,0.001,0.15534244562022342,11.208926124572754,19262,29586,0,0,0,0
0.01,0.5,0.003,0.01,0.003,0.15534244562022342,11.206914253234864,19262,29586,0,0,0,0
0.01,0.5,0.003,0.01,0.01,0.15534244562022342,11.287347507476806,19262,29586,0,0,0,0
0.01,0.5,0.003,0.01,0.03,0.15534244562022342,11.214143981933594,19262,29586,0,0,0,0
0.01,0.5,0.003,0.01,0.1,0.15534244562022342,11.20415771484375,19262,29586,0,0,0,0
0.01,0.5,0.003,0.01,0.3,0.15534244562022342,11.205964460372925,19262,29586,0,0,0,0
0.01,0.5,0.003,0.01,0.5,0.15534244562022342,11.202857913970947,19262,29586,0,0,0,0
0.01,0.5,0.003,0.03,0.001,0.15534244562022342,11.207357091903686,19262,29586,0,0,0,0
0.01,0.5,0.003,0.03,0.003,0.15534244562022342,11.222391004562377,19262,29586,0,0,0,0
0.01,0.5,0.003,0.03,0.01,0.15534244562022342,11.206599702835083,19262,29586,0,0,0,0
0.01,0.5,0.003,0.03,0.03,0.15534244562022342,11.205967664718628,19262,29586,0,0,0,0
0.01,0.5,0.003,0.03,0.1,0.15534244562022342,11.205807695388794,19262,29586,0,0,0,0
0.01,0.5,0.003,0.03,0.3,0.15534244562022342,11.21327070236206,19262,29586,0,0,0,0
0.01,0.5,0.003,0.03,0.5,0.15534244562022342,11.222749738693237,19262,29586,0,0,0,0
0.01,0.5,0.003,0.1,0.001,0.15534244562022342,11.214076461791992,19262,29586,0,0,0,0
0.01,0.5,0.003,0.1,0.003,0.15534244562022342,11.215076475143432,19262,29586,0,0,0,0
0.01,0.5,0.003,0.1,0.01,0.15534244562022342,11.216031656265258,19262,29586,0,0,0,0
0.01,0.5,0.003,0.1,0.03,0.15534244562022342,11.215909118652343,19262,29586,0,0,0,0
0.01,0.5,0.003,0.1,0.1,0.15534244562022342,11.213542375564575,19262,29586,0,0,0,0
0.01,0.5,0.003,0.1,0.3,0.15534244562022342,11.21577693939209,19262,29586,0,0,0,0
0.01,0.5,0.003,0.1,0.5,0.15534244562022342,11.222084798812865,19262,29586,0,0,0,0
0.01,0.5,0.003,0.3,0.001,0.15534244562022342,11.211935062408447,19262,29586,0,0,0,0
0.01,0.5,0.003,0.3,0.003,0.15534244562022342,11.211543636322022,19262,29586,0,0,0,0
0.01,0.5,0.003,0.3,0.01,0.15534244562022342,11.2266006565094,19262,29586,0,0,0,0
0.01,0.5,0.003,0.3,0.03,0.15534244562022342,11.220854415893555,19262,29586,0,0,0,0
0.01,0.5,0.003,0.3,0.1,0.15534244562022342,11.219334106445313,19262,29586,0,0,0,0
0.01,0.5,0.003,0.3,0.3,0.15534244562022342,11.220500192642213,19262,29586,0,0,0,0
0.01,0.5,0.003,0.3,0.5,0.15534244562022342,11.2783353805542,19262,29586,0,0,0,0
0.01,0.5,0.003,0.5,0.001,0.15534244562022342,11.21094651222229,19262,29586,0,0,0,0
0.01,0.5,0.003,0.5,0.003,0.15534244562022342,11.229236154556274,19262,29586,0,0,0,0
0.01,0.5,0.003,0.5,0.01,0.15534244562022342,11.210076475143433,19262,29586,0,0,0,0
0.01,0.5,0.003,0.5,0.03,0.15534244562022342,11.214810905456543,19262,29586,0,0,0,0
0.01,0.5,0.003,0.5,0.1,0.15534244562022342,11.207914905548096,19262,29586,0,0,0,0
0.01,0.5,0.003,0.5,0.3,0.15534244562022342,11.222317113876343,19262,29586,0,0,0,0
