t0,t1,t2,t3,t4,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.3,0.1,0.001,0.001,0.001,0.04387860082304527,6.964693446159362,48848,0,0,0,0,0
0.3,0.1,0.001,0.001,0.003,0.04387860082304527,6.971697592735291,48848,0,0,0,0,0
0.3,0.1,0.001,0.001,0.01,0.04387860082304527,6.988789758682251,48848,0,0,0,0,0
0.3,0.1,0.001,0.001,0.03,0.04387860082304527,7.030998711585998,48848,0,0,0,0,0
0.3,0.1,0.001,0.001,0.1,0.04387860082304527,7.011238718032837,48848,0,0,0,0,0
0.3,0.1,0.001,0.001,0.3,0.04387860082304527,7.015488638877868,48848,0,0,0,0,0
0.3,0.1,0.001,0.001,0.5,0.04387860082304527,7.0196038293838505,48848,0,0,0,0,0
0.3,0.1,0.001,0.003,0.001,0.04387860082304527,7.021553616523743,48848,0,0,0,0,0
0.3,0.1,0.001,0.003,0.003,0.04387860082304527,7.022430434226989,48848,0,0,0,0,0
0.3,0.1,0.001,0.003,0.01,0.04387860082304527,7.024617943763733,48848,0,0,0,0,0
0.3,0.1,0.001,0.003,0.03,0.04387860082304527,7.025098214149475,48848,0,0,0,0,0
0.3,0.1,0.001,0.003,0.1,0.04387860082304527,7.031435208320618,48848,0,0,0,0,0
0.3,0.1,0.001,0.003,0.3,0.04387860082304527,7.0308140802383425,48848,0,0,0,0,0
0.3,0.1,0.001,0.003,0.5,0.04387860082304527,7.02795006275177,48848,0,0,0,0,0
0.3,0.1,0.001,0.01,0.001,0.04387860082304527,7.028955507278442,48848,0,0,0,0,0
0.3,0.1,0.001,0.01,0.003,0.04387860082304527,7.032887687683106,48848,0,0,0,0,0
0.3,0.1,0.001,0.01,0.01,0.04387860082304527,7.035805764198304,48848,0,0,0,0,0
0.3,0.1,0.001,0.01,0.03,0.04387860082304527,7.030088629722595,48848,0,0,0,0,0
0.3,0.1,0.001,0.01,0.1,0.04387860082304527,7.031077408790589,48848,0,0,0,0,0
0.3,0.1,0.001,0.01,0.3,0.04387860082304527,7.035599031448364,48848,0,0,0,0,0
0.3,0.1,0.001,0.01,0.5,0.04387860082304527,7.033078708648682,48848,0,0,0,0,0
0.3,0.1,0.001,0.03,0.001,0.04387860082304527,7.031852803230286,48848,0,0,0,0,0
0.3,0.1,0.001,0.03,0.003,0.04387860082304527,7.046870722770691,48848,0,0,0,0,0
0.3,0.1,0.001,0.03,0.01,0.04387860082304527,7.030384321212768,48848,0,0,0,0,0
0.3,0.1,0.001,0.03,0.03,0.04387860082304527,7.034599041938781,48848,0,0,0,0,0
0.3,0.1,0.001,0.03,0.1,0.04387860082304527,7.038201274871827,48848,0,0,0,0,0
0.3,0.1,0.001,0.03,0.3,0.04387860082304527,7.035272002220154,48848,0,0,0,0,0
0.3,0.1,0.001,0.03,0.5,0.04387860082304527,7.035192632675171,48848,0,0,0,0,0
0.3,0.1,0.001,0.1,0.001,0.04387860082304527,7.034146227836609,48848,0,0,0,0,0
0.3,0.1,0.001,0.1,0.003,0.04387860082304527,7.035263385772705,48848,0,0,0,0,0
0.3,0.1,0.001,0.1,0.01,0.04387860082304527,7.031098566055298,48848,0,0,0,0,0
0.3,0.1,0.001,0.1,0.03,0.04387860082304527,7.041555199623108,48848,0,0,0,0,0
0.3,0.1,0.001,0.1,0.1,0.04387860082304527,7.030275855064392,48848,0,0,0,0,0
0.3,0.1,0.001,0.1,0.3,0.04387860082304527,7.061236801147461,48848,0,0,0,0,0
0.3,0.1,0.001,0.1,0.5,0.04387860082304527,7.04227873802185,48848,0,0,0,0,0
0.3,0.1,0.001,0.3,0.001,0.04387860082304527,7.041834554672241,48848,0,0,0,0,0
0.3,0.1,0.001,0.3,0.003,0.04387860082304527,7.038655672073364,48848,0,0,0,0,0
0.3,0.1,0.001,0.3,0.01,0.04387860082304527,7.039729261398316,48848,0,0,0,0,0
0.3,0.1,0.001,0.3,0.03,0.04387860082304527,7.03966109752655,48848,0,0,0,0,0
0.3,0.1,0.001,0.3,0.1,0.04387860082304527,7.041374373435974,48848,0,0,0,0,0
0.3,0.1,0.001,0.3,0.3,0.04387860082304527,7.045014038085937,48848,0,0,0,0,0
0.3,0.1,0.001,0.3,0.5,0.04387860082304527,7.04337218284607,48848,0,0,0,0,0
0.3,0.1,0.001,0.5,0.001,0.04387860082304527,7.040441284179687,48848,0,0,0,0,0
0.3,0.1,0.001,0.5,0.003,0.04387860082304527,7.040773758888244,48848,0,0,0,0,0
0.3,0.1,0.001,0.5,0.01,0.04387860082304527,7.043981118202209,48848,0,0,0,0,0
0.3,0.1,0.001,0.5,0.03,0.04387860082304527,7.0307980728149415,48848,0,0,0,0,0
0.3,0.1,0.001,0.5,0.1,0.04387860082304527,7.031915531158448,48848,0,0,0,0,0
0.3,0.1,0.001,0.5,0.3,0.04387860082304527,7.065320954322815,48848,0,0,0,0,0
0.3,0.1,0.001,0.5,0.5,0.04387860082304527,7.0424156713485715,48848,0,0,0,0,0
0.3,0.1,0.003,0.001,0.001,0.04387860082304527,7.038666877746582,48848,0,0,0,0,0
0.3,0.1,0.003,0.001,0.003,0.04387860082304527,7.037693438529968,48848,0,0,0,0,0
0.3,0.1,0.003,0.001,0.01,0.04387860082304527,7.030295987129211,48848,0,0,0,0,0
0.3,0.1,0.003,0.001,0.03,0.04387860082304527,7.054501080513001,48848,0,0,0,0,0
0.3,0.1,0.003,0.001,0.1,0.04387860082304527,7.040420498847961,48848,0,0,0,0,0
0.3,0.1,0.003,0.001,0.3,0.04387860082304527,7.044603843688964,48848,0,0,0,0,0
0.3,0.1,0.003,0.001,0.5,0.04387860082304527,7.048069448471069,48848,0,0,0,0,0
0.3,0.1,0.003,0.003,0.001,0.04387860082304527,7.046129593849182,48848,0,0,0,0,0
0.3,0.1,0.003,0.003,0.003,0.04387860082304527,7.036519379615783,48848,0,0,0,0,0
