t0,t1,t2,t3,t4,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.003,0.3,0.001,0.001,0.001,0.1881907701352146,13.330223340988159,2154,46693,0,0,0,1
0.003,0.3,0.001,0.001,0.003,0.1881907701352146,13.364279403686524,2154,46693,0,0,0,1
0.003,0.3,0.001,0.001,0.01,0.1881907701352146,13.377466535568237,2154,46693,0,0,0,1
0.003,0.3,0.001,0.001,0.03,0.1881907701352146,13.387159042358398,2154,46693,0,0,0,1
0.003,0.3,0.001,0.001,0.1,0.1881907701352146,13.4007373046875,2154,46693,0,0,0,1
0.003,0.3,0.001,0.001,0.3,0.1881907701352146,13.418349752426147,2154,46693,0,0,0,1
0.003,0.3,0.001,0.001,0.5,0.1881907701352146,13.42783200263977,2154,46693,0,0,0,1
0.003,0.3,0.001,0.003,0.001,0.1881907701352146,13.487971515655518,2154,46693,0,0,0,1
0.003,0.3,0.001,0.003,0.003,0.1881907701352146,13.443557786941529,2154,46693,0,0,0,1
0.003,0.3,0.001,0.003,0.01,0.1881907701352146,13.44274974822998,2154,46693,0,0,0,1
0.003,0.3,0.001,0.003,0.03,0.1881907701352146,13.446311721801758,2154,46693,0,0,0,1
0.003,0.3,0.001,0.003,0.1,0.1881907701352146,13.444513235092163,2154,46693,0,0,0,1
0.003,0.3,0.001,0.003,0.3,0.1881907701352146,13.446170902252197,2154,46693,0,0,0,1
0.003,0.3,0.001,0.003,0.5,0.1881907701352146,13.458980512619018,2154,46693,0,0,0,1
0.003,0.3,0.001,0.01,0.001,0.1881907701352146,13.507346210479737,2154,46693,0,0,0,1
0.003,0.3,0.001,0.01,0.003,0.1881907701352146,13.471985940933228,2154,46693,0,0,0,1
0.003,0.3,0.001,0.01,0.01,0.1881907701352146,13.467595224380494,2154,46693,0,0,0,1
0.003,0.3,0.001,0.01,0.03,0.1881907701352146,13.466323232650756,2154,46693,0,0,0,1
0.003,0.3,0.001,0.01,0.1,0.1881907701352146,13.470954599380493,2154,46693,0,0,0,1
0.003,0.3,0.001,0.01,0.3,0.1881907701352146,13.46897762298584,2154,46693,0,0,0,1
0.003,0.3,0.001,0.01,0.5,0.1881907701352146,13.46951681137085,2154,46693,0,0,0,1
0.003,0.3,0.001,0.03,0.001,0.1881907701352146,13.46838373184204,2154,46693,0,0,0,1
0.003,0.3,0.001,0.03,0.003,0.1881907701352146,13.468595533370971,2154,46693,0,0,0,1
0.003,0.3,0.001,0.03,0.01,0.1881907701352146,13.480037736892701,2154,46693,0,0,0,1
0.003,0.3,0.001,0.03,0.03,0.1881907701352146,13.50887300491333,2154,46693,0,0,0,1
0.003,0.3,0.001,0.03,0.1,0.1881907701352146,13.470153951644898,2154,46693,0,0,0,1
0.003,0.3,0.001,0.03,0.3,0.1881907701352146,13.476654386520385,2154,46693,0,0,0,1
0.003,0.3,0.001,0.03,0.5,0.1881907701352146,13.474794263839721,2154,46693,0,0,0,1
0.003,0.3,0.001,0.1,0.001,0.1881907701352146,13.475664615631104,2154,46693,0,0,0,1
0.003,0.3,0.001,0.1,0.003,0.1881907701352146,13.470146532058715,2154,46693,0,0,0,1
0.003,0.3,0.001,0.1,0.01,0.1881907701352146,13.479389457702636,2154,46693,0,0,0,1
0.003,0.3,0.001,0.1,0.03,0.1881907701352146,13.467823390960694,2154,46693,0,0,0,1
0.003,0.3,0.001,0.1,0.1,0.1881907701352146,13.462023105621338,2154,46693,0,0,0,1
0.003,0.3,0.001,0.1,0.3,0.1881907701352146,13.459191360473632,2154,46693,0,0,0,1
0.003,0.3,0.001,0.1,0.5,0.1881907701352146,13.449385585784912,2154,46693,0,0,0,1
0.003,0.3,0.001,0.3,0.001,0.1881907701352146,13.447053165435792,2154,46693,0,0,0,1
0.003,0.3,0.001,0.3,0.003,0.1881907701352146,13.454630737304688,2154,46693,0,0,0,1
0.003,0.3,0.001,0.3,0.01,0.1881907701352146,13.459182386398316,2154,46693,0,0,0,1
0.003,0.3,0.001,0.3,0.03,0.1881907701352146,13.435356798171997,2154,46693,0,0,0,1
0.003,0.3,0.001,0.3,0.1,0.1881907701352146,13.437129249572754,2154,46693,0,0,0,1
0.003,0.3,0.001,0.3,0.3,0.1881907701352146,13.491760320663452,2154,46693,0,0,0,1
0.003,0.3,0.001,0.3,0.5,0.1881907701352146,13.434590778350831,2154,46693,0,0,0,1
0.003,0.3,0.001,0.5,0.001,0.1881907701352146,13.439399404525757,2154,46693,0,0,0,1
0.003,0.3,0.001,0.5,0.003,0.1881907701352146,13.437199096679688,2154,46693,0,0,0,1
0.003,0.3,0.001,0.5,0.01,0.1881907701352146,13.437789726257325,2154,46693,0,0,0,1
0.003,0.3,0.001,0.5,0.03,0.1881907701352146,13.442635173797607,2154,46693,0,0,0,1
0.003,0.3,0.001,0.5,0.1,0.1881907701352146,13.433836431503297,2154,46693,0,0,0,1
0.003,0.3,0.001,0.5,0.3,0.1881907701352146,13.489236459732055,2154,46693,0,0,0,1
0.003,0.3,0.001,0.5,0.5,0.1881907701352146,13.426630058288573,2154,46693,0,0,0,1
0.003,0.3,0.003,0.001,0.001,0.1881907701352146,13.431868801116943,2154,46693,0,0,0,1
0.003,0.3,0.003,0.001,0.003,0.1881907701352146,13.487229738235474,2154,46693,0,0,0,1
0.003,0.3,0.003,0.001,0.01,0.1881907701352146,13.441282539367675,2154,46693,0,0,0,1
0.003,0.3,0.003,0.001,0.03,0.1881907701352146,13.437912931442261,2154,46693,0,0,0,1
0.003,0.3,0.003,0.001,0.1,0.1881907701352146,13.446449871063232,2154,46693,0,0,0,1
0.003,0.3,0.003,0.001,0.3,0.1881907701352146,13.452658882141113,2154,46693,0,0,0,1
0.003,0.3,0.003,0.001,0.5,0.1881907701352146,13.450065259933472,2154,46693,0,0,0,1
0.003,0.3,0.003,0.003,0.001,0.1881907701352146,13.45859073638916,2154,46693,0,0,0,1
0.003,0.3,0.003,0.003,0.003,0.1881907701352146,13.44405797958374,2154,46693,0,0,0,1
0.003,0.3,0.003,0.003,0.01,0.1881907701352146,13.444241981506348,2154,46693,0,0,0,1
0.003,0.3,0.003,0.003,0.03,0.1881907701352146,13.44867073059082,2154,46693,0,0,0,1
0.003,0.3,0.003,0.003,0.1,0.1881907701352146,13.476511688232423,2154,46693,0,0,0,1
0.003,0.3,0.003,0.003,0.3,0.1881907701352146,13.450570878982544,2154,46693,0,0,0,1
0.003,0.3,0.003,0.003,0.5,0.1881907701352146,13.456520280838014,2154,46693,0,0,0,1
0.003,0.3,0.003,0.01,0.001,0.1881907701352146,13.457853736877441,2154,46693,0,0,0,1
0.003,0.3,0.003,0.01,0.003,0.1881907701352146,13.463987188339233,2154,46693,0,0,0,1
0.003,0.3,0.003,0.01,0.01,0.1881907701352146,13.465889921188355,2154,46693,0,0,0,1
0.003,0.3,0.003,0.01,0.03,0.1881907701352146,13.461665983200072,2154,46693,0,0,0,1
0.003,0.3,0.003,0.01,0.1,0.1881907701352146,13.466737585067749,2154,46693,0,0,0,1
0.003,0.3,0.003,0.01,0.3,0.1881907701352146,13.468912076950073,2154,46693,0,0,0,1
0.003,0.3,0.003,0.01,0.5,0.1881907701352146,13.480818853378295,2154,46693,0,0,0,1
