t0,t1,t2,t3,t4,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.01,0.3,0.001,0.001,0.001,0.15534244562022342,11.38733250617981,19262,29585,0,0,0,1
0.01,0.3,0.001,0.001,0.003,0.15534244562022342,11.447818565368653,19262,29585,0,0,0,1
0.01,0.3,0.001,0.001,0.01,0.15534244562022342,11.484971561431884,19262,29585,0,0,0,1
0.01,0.3,0.001,0.001,0.03,0.15534244562022342,11.47810751914978,19262,29585,0,0,0,1
0.01,0.3,0.001,0.001,0.1,0.15534244562022342,11.501811199188232,19262,29585,0,0,0,1
0.01,0.3,0.001,0.001,0.3,0.15534244562022342,11.503583002090455,19262,29585,0,0,0,1
0.01,0.3,0.001,0.001,0.5,0.15534244562022342,11.51358465194702,19262,29585,0,0,0,1
0.01,0.3,0.001,0.003,0.001,0.15534244562022342,11.51632800102234,19262,29585,0,0,0,1
0.01,0.3,0.001,0.003,0.003,0.15534244562022342,11.517632608413697,19262,29585,0,0,0,1
0.01,0.3,0.001,0.003,0.01,0.15534244562022342,11.515450496673584,19262,29585,0,0,0,1
0.01,0.3,0.001,0.003,0.03,0.15534244562022342,11.519107208251953,19262,29585,0,0,0,1
0.01,0.3,0.001,0.003,0.1,0.15534244562022342,11.516005792617797,19262,29585,0,0,0,1
0.01,0.3,0.001,0.003,0.3,0.15534244562022342,11.526244468688965,19262,29585,0,0,0,1
0.01,0.3,0.001,0.003,0.5,0.15534244562022342,11.525576992034912,19262,29585,0,0,0,1
0.01,0.3,0.001,0.01,0.001,0.15534244562022342,11.528961915969848,19262,29585,0,0,0,1
0.01,0.3,0.001,0.01,0.003,0.15534244562022342,11.51808003425598,19262,29585,0,0,0,1
0.01,0.3,0.001,0.01,0.01,0.15534244562022342,11.525430669784546,19262,29585,0,0,0,1
0.01,0.3,0.001,0.01,0.03,0.15534244562022342,11.525370559692384,19262,29585,0,0,0,1
0.01,0.3,0.001,0.01,0.1,0.15534244562022342,11.532683172225951,19262,29585,0,0,0,1
0.01,0.3,0.001,0.01,0.3,0.15534244562022342,11.524608974456788,19262,29585,0,0,0,1
0.01,0.3,0.001,0.01,0.5,0.15534244562022342,11.542235794067382,19262,29585,0,0,0,1
0.01,0.3,0.001,0.03,0.001,0.15534244562022342,11.535550346374512,19262,29585,0,0,0,1
0.01,0.3,0.001,0.03,0.003,0.15534244562022342,11.524205465316772,19262,29585,0,0,0,1
0.01,0.3,0.001,0.03,0.01,0.15534244562022342,11.51116065979004,19262,29585,0,0,0,1
0.01,0.3,0.001,0.03,0.03,0.15534244562022342,11.525066232681274,19262,29585,0,0,0,1
0.01,0.3,0.001,0.03,0.1,0.15534244562022342,11.53769983291626,19262,29585,0,0,0,1
0.01,0.3,0.001,0.03,0.3,0.15534244562022342,11.517068185806274,19262,29585,0,0,0,1
0.01,0.3,0.001,0.03,0.5,0.15534244562022342,11.511573753356934,19262,29585,0,0,0,1
0.01,0.3,0.001,0.1,0.001,0.15534244562022342,11.516396808624268,19262,29585,0,0,0,1
0.01,0.3,0.001,0.1,0.003,0.15534244562022342,11.507419843673706,19262,29585,0,0,0,1
0.01,0.3,0.001,0.1,0.01,0.15534244562022342,11.518128643035888,19262,29585,0,0,0,1
0.01,0.3,0.001,0.1,0.03,0.15534244562022342,11.519055032730103,19262,29585,0,0,0,1
0.01,0.3,0.001,0.1,0.1,0.15534244562022342,11.508316173553467,19262,29585,0,0,0,1
0.01,0.3,0.001,0.1,0.3,0.15534244562022342,11.508572177886963,19262,29585,0,0,0,1
0.01,0.3,0.001,0.1,0.5,0.15534244562022342,11.50989631652832,19262,29585,0,0,0,1
0.01,0.3,0.001,0.3,0.001,0.15534244562022342,11.521888303756715,19262,29585,0,0,0,1
0.01,0.3,0.001,0.3,0.003,0.15534244562022342,11.51252381324768,19262,29585,0,0,0,1
0.01,0.3,0.001,0.3,0.01,0.15534244562022342,11.5173996925354,19262,29585,0,0,0,1
0.01,0.3,0.001,0.3,0.03,0.15534244562022342,11.520625534057617,19262,29585,0,0,0,1
0.01,0.3,0.001,0.3,0.1,0.15534244562022342,11.507715492248535,19262,29585,0,0,0,1
0.01,0.3,0.001,0.3,0.3,0.15534244562022342,11.582885713577271,19262,29585,0,0,0,1
0.01,0.3,0.001,0.3,0.5,0.15534244562022342,11.51280577659607,19262,29585,0,0,0,1
0.01,0.3,0.001,0.5,0.001,0.15534244562022342,11.512095956802368,19262,29585,0,0,0,1
0.01,0.3,0.001,0.5,0.003,0.15534244562022342,11.526850233078003,19262,29585,0,0,0,1
0.01,0.3,0.001,0.5,0.01,0.15534244562022342,11.509518451690674,19262,29585,0,0,0,1
0.01,0.3,0.001,0.5,0.03,0.15534244562022342,11.522843198776245,19262,29585,0,0,0,1
