t0,t1,t2,t3,t4,patience,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.01,0.1,0.001,0.001,0.001,2,0.5498897707231041,21.083673915863038,0,26770,14860,98,2620,4500
0.01,0.1,0.001,0.001,0.003,2,0.5498897707231041,21.158147592544555,0,26770,14860,98,2720,4400
0.01,0.1,0.001,0.001,0.01,2,0.5498897707231041,21.199297657012938,0,26770,14860,98,2737,4383
0.01,0.1,0.001,0.001,0.03,2,0.5498897707231041,21.23368971824646,0,26770,14860,98,2738,4382
0.01,0.1,0.001,0.001,0.1,2,0.5498897707231041,21.268162240982054,0,26770,14860,98,2738,4382
0.01,0.1,0.001,0.001,0.3,2,0.5498897707231041,21.266112947463988,0,26770,14860,98,2738,4382
0.01,0.1,0.001,0.001,0.5,2,0.5498897707231041,21.258263025283814,0,26770,14860,98,2738,4382
0.01,0.1,0.001,0.003,0.001,2,0.5498897707231041,21.212341165542604,0,26770,14860,98,3390,3730
0.01,0.1,0.001,0.003,0.003,2,0.5498897707231041,21.18508671760559,0,26770,14860,98,3696,3424
0.01,0.1,0.001,0.003,0.01,2,0.5498897707231041,21.150323209762572,0,26770,14860,98,3778,3342
0.01,0.1,0.001,0.003,0.03,2,0.5498897707231041,21.167306938171386,0,26770,14860,98,3787,3333
0.01,0.1,0.001,0.003,0.1,2,0.5498897707231041,21.16928509712219,0,26770,14860,98,3794,3326
0.01,0.1,0.001,0.003,0.3,2,0.5498897707231041,21.18145118713379,0,26770,14860,98,3795,3325
0.01,0.1,0.001,0.003,0.5,2,0.5498897707231041,21.16875331878662,0,26770,14860,98,3795,3325
0.01,0.1,0.001,0.01,0.001,2,0.5498897707231041,21.265845699310304,0,26770,14860,98,3802,3318
0.01,0.1,0.001,0.01,0.003,2,0.5498897707231041,21.163817768096923,0,26770,14860,98,4425,2695
0.01,0.1,0.001,0.01,0.01,2,0.5478321575543798,21.078050565719604,0,26770,14860,98,4711,2409
0.01,0.1,0.001,0.01,0.03,2,0.5478321575543798,21.057308168411254,0,26770,14860,98,4787,2333
0.01,0.1,0.001,0.01,0.1,2,0.5478321575543798,21.055738248825072,0,26770,14860,98,4816,2304
0.01,0.1,0.001,0.01,0.3,2,0.5478321575543798,21.03247356414795,0,26770,14860,98,4819,2301
0.01,0.1,0.001,0.01,0.5,2,0.5478321575543798,21.03434690475464,0,26770,14860,98,4819,2301
0.01,0.1,0.001,0.03,0.001,2,0.5498897707231041,21.2734624004364,0,26770,14860,98,3916,3204
0.01,0.1,0.001,0.03,0.003,2,0.5498897707231041,21.10911768913269,0,26770,14860,98,4752,2368
0.01,0.1,0.001,0.03,0.01,2,0.5478321575543798,20.96415102005005,0,26770,14860,98,5278,1842
0.01,0.1,0.001,0.03,0.03,2,0.5478321575543798,20.921575412750244,0,26770,14860,98,5522,1598
0.01,0.1,0.001,0.03,0.1,2,0.5478321575543798,20.900784339904785,0,26770,14860,98,5611,1509
0.01,0.1,0.001,0.03,0.3,2,0.547391240446796,20.90763843536377,0,26770,14860,98,5619,1501
0.01,0.1,0.001,0.03,0.5,2,0.547391240446796,20.923662424087524,0,26770,14860,98,5619,1501
0.01,0.1,0.001,0.1,0.001,2,0.5498897707231041,21.17517250061035,0,26770,14860,98,3934,3186
0.01,0.1,0.001,0.1,0.003,2,0.5498897707231041,21.090879964828492,0,26770,14860,98,4836,2284
0.01,0.1,0.001,0.1,0.01,2,0.5478321575543798,20.978096647262575,0,26770,14860,98,5520,1600
0.01,0.1,0.001,0.1,0.03,2,0.5478321575543798,20.85033890724182,0,26770,14860,98,5969,1151
0.01,0.1,0.001,0.1,0.1,2,0.547391240446796,20.829318141937257,0,26770,14860,98,6231,889
0.01,0.1,0.001,0.1,0.3,2,0.5470605526161082,20.743274869918825,0,26770,14860,98,6308,812
0.01,0.1,0.001,0.1,0.5,2,0.5470605526161082,20.7483757686615,0,26770,14860,98,6317,803
0.01,0.1,0.001,0.3,0.001,2,0.5498897707231041,21.18697895050049,0,26770,14860,98,3934,3186
0.01,0.1,0.001,0.3,0.003,2,0.5498897707231041,21.09172992706299,0,26770,14860,98,4838,2282
0.01,0.1,0.001,0.3,0.01,2,0.5478321575543798,20.942046461105345,0,26770,14860,98,5537,1583
0.01,0.1,0.001,0.3,0.03,2,0.5478321575543798,20.852276811599733,0,26770,14860,98,6043,1077
0.01,0.1,0.001,0.3,0.1,2,0.5467739564961788,20.795564460754395,0,26770,14860,98,6446,674
