t0,t1,t2,t3,t4,patience,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.001,0.03,0.001,0.001,0.001,2,0.5989197530864198,25.580973072052004,0,1053,35926,831,4315,6723
0.001,0.03,0.001,0.001,0.003,2,0.598478835978836,25.666783962249756,0,1053,35926,831,4480,6558
0.001,0.03,0.001,0.001,0.01,2,0.598478835978836,25.71259428024292,0,1053,35926,831,4503,6535
0.001,0.03,0.001,0.001,0.03,2,0.598478835978836,25.738987216949464,0,1053,35926,831,4504,6534
0.001,0.03,0.001,0.001,0.1,2,0.598478835978836,25.77900163650513,0,1053,35926,831,4504,6534
0.001,0.03,0.001,0.001,0.3,2,0.598478835978836,25.798871517181396,0,1053,35926,831,4504,6534
0.001,0.03,0.001,0.001,0.5,2,0.598478835978836,25.819648933410644,0,1053,35926,831,4504,6534
0.001,0.03,0.001,0.003,0.001,2,0.6035493827160494,25.793960056304932,0,1053,35926,835,5554,5480
0.001,0.03,0.001,0.003,0.003,2,0.6018518518518519,25.811651077270508,0,1053,35926,835,6046,4988
0.001,0.03,0.001,0.003,0.01,2,0.6018518518518519,25.722146434783937,0,1053,35926,835,6182,4852
0.001,0.03,0.001,0.003,0.03,2,0.6018518518518519,25.73135404586792,0,1053,35926,835,6203,4831
0.001,0.03,0.001,0.003,0.1,2,0.6018518518518519,25.734103679656982,0,1053,35926,835,6212,4822
0.001,0.03,0.001,0.003,0.3,2,0.6018518518518519,25.731796646118163,0,1053,35926,835,6213,4821
0.001,0.03,0.001,0.003,0.5,2,0.6018518518518519,25.725639038085937,0,1053,35926,835,6213,4821
0.001,0.03,0.001,0.01,0.001,2,0.6035493827160494,25.788509712219238,0,1053,35926,836,6176,4857
0.001,0.03,0.001,0.01,0.003,2,0.6018518518518519,25.640488357543944,0,1053,35926,836,7152,3881
0.001,0.03,0.001,0.01,0.01,2,0.5995370370370371,25.563717346191407,0,1053,35926,836,7605,3428
0.001,0.03,0.001,0.01,0.03,2,0.5995370370370371,25.53687517166138,0,1053,35926,836,7735,3298
0.001,0.03,0.001,0.01,0.1,2,0.5902777777777778,25.555736694335938,0,1053,35926,836,7770,3263
0.001,0.03,0.001,0.01,0.3,2,0.5902777777777778,25.53506685256958,0,1053,35926,836,7775,3258
0.001,0.03,0.001,0.01,0.5,2,0.5902777777777778,25.575365123748778,0,1053,35926,836,7775,3258
0.001,0.03,0.001,0.03,0.001,2,0.6035493827160494,25.788990993499755,0,1053,35926,836,6356,4677
0.001,0.03,0.001,0.03,0.003,2,0.6018518518518519,25.671811199188234,0,1053,35926,836,7642,3391
0.001,0.03,0.001,0.03,0.01,2,0.5995370370370371,25.563094997406004,0,1053,35926,836,8482,2551
0.001,0.03,0.001,0.03,0.03,2,0.5997427983539095,25.45031934738159,0,1053,35926,836,8881,2152
0.001,0.03,0.001,0.03,0.1,2,0.5997427983539095,25.384025936126708,0,1053,35926,836,9012,2021
0.001,0.03,0.001,0.03,0.3,2,0.5993018812463257,25.599646434783935,0,1053,35926,836,9029,2004
0.001,0.03,0.001,0.03,0.5,2,0.5993018812463257,25.4081241607666,0,1053,35926,836,9029,2004
0.001,0.03,0.001,0.1,0.001,2,0.6035493827160494,25.781050567626952,0,1053,35926,836,6380,4653
0.001,0.03,0.001,0.1,0.003,2,0.6018518518518519,25.66020263671875,0,1053,35926,836,7760,3273
