t0,t1,t2,t3,t4,patience,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.1,0.1,0.001,0.001,0.001,3,0.6094650205761317,24.792682895660402,0,0,37594,22,97,11135
0.1,0.1,0.001,0.001,0.003,3,0.6094650205761317,24.958058834075928,0,0,37594,22,98,11134
0.1,0.1,0.001,0.001,0.01,3,0.6094650205761317,25.040616931915284,0,0,37594,22,98,11134
0.1,0.1,0.001,0.001,0.03,3,0.6094650205761317,25.04788387298584,0,0,37594,22,98,11134
0.1,0.1,0.001,0.001,0.1,3,0.6094650205761317,25.05845880508423,0,0,37594,22,98,11134
0.1,0.1,0.001,0.001,0.3,3,0.6094650205761317,25.08497278213501,0,0,37594,22,98,11134
0.1,0.1,0.001,0.001,0.5,3,0.6094650205761317,25.066631336212158,0,0,37594,22,98,11134
0.1,0.1,0.001,0.003,0.001,3,0.6094650205761317,25.089289951324464,0,0,37594,22,97,11135
0.1,0.1,0.001,0.003,0.003,3,0.6094650205761317,25.18939041137695,0,0,37594,22,98,11134
0.1,0.1,0.001,0.003,0.01,3,0.6094650205761317,25.105751628875733,0,0,37594,22,98,11134
0.1,0.1,0.001,0.003,0.03,3,0.6094650205761317,25.09268991470337,0,0,37594,22,98,11134
0.1,0.1,0.001,0.003,0.1,3,0.6094650205761317,25.15136381149292,0,0,37594,22,98,11134
0.1,0.1,0.001,0.003,0.3,3,0.6094650205761317,25.069636878967284,0,0,37594,22,98,11134
0.1,0.1,0.001,0.003,0.5,3,0.6094650205761317,25.06974811553955,0,0,37594,22,98,11134
0.1,0.1,0.001,0.01,0.001,3,0.6094650205761317,25.264047660827636,0,0,37594,22,97,11135
0.1,0.1,0.001,0.01,0.003,3,0.6094650205761317,25.10116065979004,0,0,37594,22,98,11134
0.1,0.1,0.001,0.01,0.01,3,0.6094650205761317,25.08563259124756,0,0,37594,22,98,11134
0.1,0.1,0.001,0.01,0.03,3,0.6094650205761317,25.10668664932251,0,0,37594,22,98,11134
0.1,0.1,0.001,0.01,0.1,3,0.6094650205761317,25.223729000091552,0,0,37594,22,98,11134
0.1,0.1,0.001,0.01,0.3,3,0.6094650205761317,25.107105674743654,0,0,37594,22,98,11134
0.1,0.1,0.001,0.01,0.5,3,0.6094650205761317,25.08861925125122,0,0,37594,22,98,11134
0.1,0.1,0.001,0.03,0.001,3,0.6094650205761317,25.191144351959228,0,0,37594,22,97,11135
0.1,0.1,0.001,0.03,0.003,3,0.6094650205761317,25.117008953094484,0,0,37594,22,98,11134
0.1,0.1,0.001,0.03,0.01,3,0.6094650205761317,25.12851427078247,0,0,37594,22,98,11134
0.1,0.1,0.001,0.03,0.03,3,0.6094650205761317,25.10862594604492,0,0,37594,22,98,11134
0.1,0.1,0.001,0.03,0.1,3,0.6094650205761317,25.10477523803711,0,0,37594,22,98,11134
0.1,0.1,0.001,0.03,0.3,3,0.6094650205761317,25.1046915435791,0,0,37594,22,98,11134
0.1,0.1,0.001,0.03,0.5,3,0.6094650205761317,25.098056888580324,0,0,37594,22,98,11134
0.1,0.1,0.001,0.1,0.001,3,0.6094650205761317,25.110813446044922,0,0,37594,22,97,11135
0.1,0.1,0.001,0.1,0.003,3,0.6094650205761317,25.103420791625975,0,0,37594,22,98,11134
0.1,0.1,0.001,0.1,0.01,3,0.6094650205761317,25.116817550659178,0,0,37594,22,98,11134
0.1,0.1,0.001,0.1,0.03,3,0.6094650205761317,25.1100630569458,0,0,37594,22,98,11134
0.1,0.1,0.001,0.1,0.1,3,0.6094650205761317,25.092023811340333,0,0,37594,22,98,11134
0.1,0.1,0.001,0.1,0.3,3,0.6094650205761317,25.103808250427246,0,0,37594,22,98,11134
0.1,0.1,0.001,0.1,0.5,3,0.6094650205761317,25.091971473693846,0,0,37594,22,98,11134
0.1,0.1,0.001,0.3,0.001,3,0.6094650205761317,25.07793535232544,0,0,37594,22,97,11135
0.1,0.1,0.001,0.3,0.003,3,0.6094650205761317,25.07199083328247,0,0,37594,22,98,11134
0.1,0.1,0.001,0.3,0.01,3,0.6094650205761317,25.05635103225708,0,0,37594,22,98,11134
0.1,0.1,0.001,0.3,0.03,3,0.6094650205761317,25.10444700241089,0,0,37594,22,98,11134
0.1,0.1,0.001,0.3,0.1,3,0.6094650205761317,25.051200294494627,0,0,37594,22,98,11134
0.1,0.1,0.001,0.3,0.3,3,0.6094650205761317,25.08093759536743,0,0,37594,22,98,11134
0.1,0.1,0.001,0.3,0.5,3,0.6094650205761317,25.066967754364015,0,0,37594,22,98,11134
0.1,0.1,0.001,0.5,0.001,3,0.6094650205761317,25.066856365203858,0,0,37594,22,97,11135
0.1,0.1,0.001,0.5,0.003,3,0.6094650205761317,25.055564727783203,0,0,37594,22,98,11134
0.1,0.1,0.001,0.5,0.01,3,0.6094650205761317,25.067953968048094,0,0,37594,22,98,11134
0.1,0.1,0.001,0.5,0.03,3,0.6094650205761317,25.05336362838745,0,0,37594,22,98,11134
0.1,0.1,0.001,0.5,0.1,3,0.6094650205761317,25.071455459594727,0,0,37594,22,98,11134
0.1,0.1,0.001,0.5,0.3,3,0.6094650205761317,25.063488845825194,0,0,37594,22,98,11134
0.1,0.1,0.001,0.5,0.5,3,0.6094650205761317,25.09147392272949,0,0,37594,22,98,11134
0.1,0.1,0.003,0.001,0.001,3,0.5929453262786596,24.128489418029787,0,0,40529,24,196,8099
0.1,0.1,0.003,0.001,0.003,3,0.5929453262786596,24.136804275512695,0,0,40529,24,200,8095
0.1,0.1,0.003,0.001,0.01,3,0.5929453262786596,24.287541179656984,0,0,40529,24,202,8093
0.1,0.1,0.003,0.001,0.03,3,0.5929453262786596,24.119423999786378,0,0,40529,24,202,8093
0.1,0.1,0.003,0.001,0.1,3,0.5929453262786596,24.128669052124025,0,0,40529,24,202,8093
0.1,0.1,0.003,0.001,0.3,3,0.5929453262786596,24.143374061584474,0,0,40529,24,202,8093
0.1,0.1,0.003,0.001,0.5,3,0.5929453262786596,24.15242141723633,0,0,40529,24,202,8093
0.1,0.1,0.003,0.003,0.001,3,0.5929453262786596,24.14532991409302,0,0,40529,24,197,8098
0.1,0.1,0.003,0.003,0.003,3,0.5929453262786596,24.159781055450438,0,0,40529,24,202,8093
0.1,0.1,0.003,0.003,0.01,3,0.5929453262786596,24.16111198425293,0,0,40529,24,204,8091
0.1,0.1,0.003,0.003,0.03,3,0.5929453262786596,24.187580223083497,0,0,40529,24,204,8091
0.1,0.1,0.003,0.003,0.1,3,0.5929453262786596,24.166194610595703,0,0,40529,24,204,8091
0.1,0.1,0.003,0.003,0.3,3,0.5929453262786596,24.160851516723632,0,0,40529,24,204,8091
0.1,0.1,0.003,0.003,0.5,3,0.5929453262786596,24.15820634841919,0,0,40529,24,204,8091
0.1,0.1,0.003,0.01,0.001,3,0.5929453262786596,24.183719520568847,0,0,40529,24,199,8096
0.1,0.1,0.003,0.01,0.003,3,0.5929453262786596,24.156639099121094,0,0,40529,24,204,8091
0.1,0.1,0.003,0.01,0.01,3,0.5929453262786596,24.15380376815796,0,0,40529,24,206,8089
0.1,0.1,0.003,0.01,0.03,3,0.5929453262786596,24.16577304840088,0,0,40529,24,206,8089
0.1,0.1,0.003,0.01,0.1,3,0.5929453262786596,24.13285987854004,0,0,40529,24,206,8089
0.1,0.1,0.003,0.01,0.3,3,0.5929453262786596,24.114406147003173,0,0,40529,24,206,8089
0.1,0.1,0.003,0.01,0.5,3,0.5929453262786596,24.109975051879882,0,0,40529,24,206,8089
0.1,0.1,0.003,0.03,0.001,3,0.5929453262786596,24.16800735473633,0,0,40529,24,199,8096
0.1,0.1,0.003,0.03,0.003,3,0.5929453262786596,24.091142196655273,0,0,40529,24,204,8091
0.1,0.1,0.003,0.03,0.01,3,0.5929453262786596,24.09775390625,0,0,40529,24,206,8089
0.1,0.1,0.003,0.03,0.03,3,0.5929453262786596,24.12766408920288,0,0,40529,24,206,8089
0.1,0.1,0.003,0.03,0.1,3,0.5929453262786596,24.079164237976073,0,0,40529,24,206,8089
0.1,0.1,0.003,0.03,0.3,3,0.5929453262786596,24.09198404312134,0,0,40529,24,206,8089
0.1,0.1,0.003,0.03,0.5,3,0.5929453262786596,24.083502368927,0,0,40529,24,206,8089
0.1,0.1,0.003,0.1,0.001,3,0.5929453262786596,24.07667293548584,0,0,40529,24,199,8096
0.1,0.1,0.003,0.1,0.003,3,0.5929453262786596,24.07428825378418,0,0,40529,24,204,8091
0.1,0.1,0.003,0.1,0.01,3,0.5929453262786596,24.081823081970214,0,0,40529,24,206,8089
0.1,0.1,0.003,0.1,0.03,3,0.5929453262786596,24.084881210327147,0,0,40529,24,206,8089
0.1,0.1,0.003,0.1,0.1,3,0.5929453262786596,24.1031254196167,0,0,40529,24,206,8089
0.1,0.1,0.003,0.1,0.3,3,0.5929453262786596,24.086224956512453,0,0,40529,24,206,8089
0.1,0.1,0.003,0.1,0.5,3,0.5929453262786596,24.09335735321045,0,0,40529,24,206,8089
0.1,0.1,0.003,0.3,0.001,3,0.5929453262786596,24.085140533447266,0,0,40529,24,199,8096
0.1,0.1,0.003,0.3,0.003,3,0.5929453262786596,24.10419069290161,0,0,40529,24,204,8091
0.1,0.1,0.003,0.3,0.01,3,0.5929453262786596,24.172333183288575,0,0,40529,24,206,8089
0.1,0.1,0.003,0.3,0.03,3,0.5929453262786596,24.11043878555298,0,0,40529,24,206,8089
0.1,0.1,0.003,0.3,0.1,3,0.5929453262786596,24.130570507049562,0,0,40529,24,206,8089
0.1,0.1,0.003,0.3,0.3,3,0.5929453262786596,24.112665519714355,0,0,40529,24,206,8089
0.1,0.1,0.003,0.3,0.5,3,0.5929453262786596,24.111124515533447,0,0,40529,24,206,8089
0.1,0.1,0.003,0.5,0.001,3,0.5929453262786596,24.10521183013916,0,0,40529,24,199,8096
0.1,0.1,0.003,0.5,0.003,3,0.5929453262786596,24.133671112060547,0,0,40529,24,204,8091
0.1,0.1,0.003,0.5,0.01,3,0.5929453262786596,24.107728271484376,0,0,40529,24,206,8089
0.1,0.1,0.003,0.5,0.03,3,0.5929453262786596,24.122348575592042,0,0,40529,24,206,8089
0.1,0.1,0.003,0.5,0.1,3,0.5929453262786596,24.110024948120117,0,0,40529,24,206,8089
0.1,0.1,0.003,0.5,0.3,3,0.5929453262786596,24.101414699554443,0,0,40529,24,206,8089
0.1,0.1,0.003,0.5,0.5,3,0.5929453262786596,24.122308254241943,0,0,40529,24,206,8089
0.1,0.1,0.01,0.001,0.001,3,0.5947751322751322,23.36811939239502,0,0,42906,24,300,5618
0.1,0.1,0.01,0.001,0.003,3,0.5947751322751322,23.361934070587157,0,0,42906,24,307,5611
0.1,0.1,0.01,0.001,0.01,3,0.5947751322751322,23.360665321350098,0,0,42906,24,311,5607
0.1,0.1,0.01,0.001,0.03,3,0.5947751322751322,23.34613826751709,0,0,42906,24,311,5607
0.1,0.1,0.01,0.001,0.1,3,0.5947751322751322,23.340865898132325,0,0,42906,24,311,5607
0.1,0.1,0.01,0.001,0.3,3,0.5947751322751322,23.368465576171875,0,0,42906,24,311,5607
0.1,0.1,0.01,0.001,0.5,3,0.5947751322751322,23.35790756225586,0,0,42906,24,311,5607
0.1,0.1,0.01,0.003,0.001,3,0.5947751322751322,23.362550964355467,0,0,42906,24,337,5581
0.1,0.1,0.01,0.003,0.003,3,0.5947751322751322,23.36530252456665,0,0,42906,24,351,5567
0.1,0.1,0.01,0.003,0.01,3,0.5947751322751322,23.36324737548828,0,0,42906,24,356,5562
0.1,0.1,0.01,0.003,0.03,3,0.5947751322751322,23.387188568115235,0,0,42906,24,356,5562
0.1,0.1,0.01,0.003,0.1,3,0.5947751322751322,23.356235179901123,0,0,42906,24,358,5560
0.1,0.1,0.01,0.003,0.3,3,0.5947751322751322,23.351040954589845,0,0,42906,24,358,5560
0.1,0.1,0.01,0.003,0.5,3,0.5947751322751322,23.339016132354736,0,0,42906,24,358,5560
0.1,0.1,0.01,0.01,0.001,3,0.5947751322751322,23.354669456481933,0,0,42906,24,345,5573
0.1,0.1,0.01,0.01,0.003,3,0.5947751322751322,23.384053382873535,0,0,42906,24,366,5552
0.1,0.1,0.01,0.01,0.01,3,0.5947751322751322,23.35094850540161,0,0,42906,24,374,5544
0.1,0.1,0.01,0.01,0.03,3,0.5947751322751322,23.347109565734865,0,0,42906,24,374,5544
