t0,t1,t2,t3,t4,patience,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.5,0.01,0.001,0.001,0.001,2,0.5611111111111111,20.608776063919066,0,37673,0,3229,2545,5401
0.5,0.01,0.001,0.001,0.003,2,0.5611111111111111,20.666628847122194,0,37673,0,3229,2632,5314
0.5,0.01,0.001,0.001,0.01,2,0.5611111111111111,20.711846389770507,0,37673,0,3229,2651,5295
0.5,0.01,0.001,0.001,0.03,2,0.5611111111111111,20.710538845062256,0,37673,0,3229,2652,5294
0.5,0.01,0.001,0.001,0.1,2,0.5611111111111111,20.75118371963501,0,37673,0,3229,2652,5294
0.5,0.01,0.001,0.001,0.3,2,0.5611111111111111,20.759878435134887,0,37673,0,3229,2652,5294
0.5,0.01,0.001,0.001,0.5,2,0.5611111111111111,20.83519548416138,0,37673,0,3229,2652,5294
0.5,0.01,0.001,0.003,0.001,2,0.5611111111111111,20.83459101676941,0,37673,0,3246,3419,4510
0.5,0.01,0.001,0.003,0.003,2,0.5611111111111111,20.683234090805055,0,37673,0,3246,3737,4192
0.5,0.01,0.001,0.003,0.01,2,0.5611111111111111,20.67215644836426,0,37673,0,3246,3829,4100
0.5,0.01,0.001,0.003,0.03,2,0.5611111111111111,20.67377582550049,0,37673,0,3246,3841,4088
0.5,0.01,0.001,0.003,0.1,2,0.5611111111111111,20.664104022979735,0,37673,0,3246,3847,4082
0.5,0.01,0.001,0.003,0.3,2,0.5611111111111111,20.679327411651613,0,37673,0,3246,3848,4081
0.5,0.01,0.001,0.003,0.5,2,0.5611111111111111,20.67538885116577,0,37673,0,3246,3848,4081
0.5,0.01,0.001,0.01,0.001,2,0.5611111111111111,20.661764717102052,0,37673,0,3247,3907,4021
0.5,0.01,0.001,0.01,0.003,2,0.5592592592592592,20.60093605041504,0,37673,0,3247,4586,3342
0.5,0.01,0.001,0.01,0.01,2,0.5569444444444445,20.534501457214354,0,37673,0,3247,4899,3029
0.5,0.01,0.001,0.01,0.03,2,0.5584876543209877,20.54659715652466,0,37673,0,3247,4990,2938
0.5,0.01,0.001,0.01,0.1,2,0.5584876543209877,20.541639776229857,0,37673,0,3247,5019,2909
0.5,0.01,0.001,0.01,0.3,2,0.5584876543209877,20.60862428665161,0,37673,0,3247,5022,2906
0.5,0.01,0.001,0.01,0.5,2,0.5584876543209877,20.624697246551513,0,37673,0,3247,5022,2906
0.5,0.01,0.001,0.03,0.001,2,0.5611111111111111,20.78326184272766,0,37673,0,3247,4057,3871
0.5,0.01,0.001,0.03,0.003,2,0.5592592592592592,20.84338565826416,0,37673,0,3247,4995,2933
0.5,0.01,0.001,0.03,0.01,2,0.5572751322751323,20.56205987930298,0,37673,0,3247,5633,2295
0.5,0.01,0.001,0.03,0.03,2,0.5590241034685479,20.498160648345948,0,37673,0,3247,5944,1984
0.5,0.01,0.001,0.03,0.1,2,0.5590241034685479,20.47689888000488,0,37673,0,3247,6052,1876
0.5,0.01,0.001,0.03,0.3,2,0.5585831863609642,20.497015399932863,0,37673,0,3247,6066,1862
0.5,0.01,0.001,0.03,0.5,2,0.5585831863609642,20.466285438537597,0,37673,0,3247,6066,1862
0.5,0.01,0.001,0.1,0.001,2,0.5611111111111111,20.725021753311157,0,37673,0,3247,4077,3851
0.5,0.01,0.001,0.1,0.003,2,0.5592592592592592,20.650887355804443,0,37673,0,3247,5099,2829
0.5,0.01,0.001,0.1,0.01,2,0.5572751322751323,20.468950777053834,0,37673,0,3247,5944,1984
0.5,0.01,0.001,0.1,0.03,2,0.5497648442092886,20.366312437057495,0,37673,0,3247,6505,1423
0.5,0.01,0.001,0.1,0.1,2,0.5493239271017049,20.272693996429442,0,37673,0,3247,6836,1092
0.5,0.01,0.001,0.1,0.3,2,0.5489932392710171,20.235322818756103,0,37673,0,3247,6936,992
0.5,0.01,0.001,0.1,0.5,2,0.5489932392710171,20.260586404800414,0,37673,0,3247,6946,982
0.5,0.01,0.001,0.3,0.001,2,0.5611111111111111,20.689502420425416,0,37673,0,3247,4078,3850
0.5,0.01,0.001,0.3,0.003,2,0.5592592592592592,20.666638288497925,0,37673,0,3247,5103,2825
0.5,0.01,0.001,0.3,0.01,2,0.5572751322751323,20.59642659187317,0,37673,0,3247,5966,1962
0.5,0.01,0.001,0.3,0.03,2,0.5497648442092886,20.375248069763185,0,37673,0,3247,6599,1329
0.5,0.01,0.001,0.3,0.1,2,0.5493239271017049,20.23234082221985,0,37673,0,3247,7118,810
0.5,0.01,0.001,0.3,0.3,2,0.5474500293944738,20.212410507202147,0,37673,0,3247,7451,477
0.5,0.01,0.001,0.3,0.5,2,0.5474500293944738,20.155536279678344,0,37673,0,3247,7533,395
0.5,0.01,0.001,0.5,0.001,2,0.5611111111111111,20.686134815216064,0,37673,0,3247,4078,3850
0.5,0.01,0.001,0.5,0.003,2,0.5592592592592592,20.646752347946165,0,37673,0,3247,5103,2825
0.5,0.01,0.001,0.5,0.01,2,0.5572751322751323,20.467386598587037,0,37673,0,3247,5966,1962
0.5,0.01,0.001,0.5,0.03,2,0.5497648442092886,20.368299503326416,0,37673,0,3247,6600,1328
0.5,0.01,0.001,0.5,0.1,2,0.5493239271017049,20.244016904830932,0,37673,0,3247,7138,790
0.5,0.01,0.001,0.5,0.3,2,0.5474500293944738,20.200543117523193,0,37673,0,3247,7533,395
0.5,0.01,0.001,0.5,0.5,2,0.5474500293944738,20.11526945114136,0,37673,0,3247,7699,229
0.5,0.01,0.003,0.001,0.001,2,0.5611111111111111,20.59904993057251,0,37673,0,4499,1314,5362
0.5,0.01,0.003,0.001,0.003,2,0.5611111111111111,20.60765372276306,0,37673,0,4499,1371,5305
0.5,0.01,0.003,0.001,0.01,2,0.5611111111111111,20.573356466293333,0,37673,0,4499,1382,5294
0.5,0.01,0.003,0.001,0.03,2,0.5611111111111111,20.600759897232056,0,37673,0,4499,1382,5294
0.5,0.01,0.003,0.001,0.1,2,0.5611111111111111,20.645480766296387,0,37673,0,4499,1382,5294
0.5,0.01,0.003,0.001,0.3,2,0.5611111111111111,20.63232895851135,0,37673,0,4499,1382,5294
0.5,0.01,0.003,0.001,0.5,2,0.5611111111111111,20.75309286117554,0,37673,0,4499,1382,5294
0.5,0.01,0.003,0.003,0.001,2,0.5611111111111111,20.587255353927613,0,37673,0,4646,2086,4443
0.5,0.01,0.003,0.003,0.003,2,0.5611111111111111,20.512608652114867,0,37673,0,4646,2353,4176
0.5,0.01,0.003,0.003,0.01,2,0.5611111111111111,20.51770908355713,0,37673,0,4646,2432,4097
0.5,0.01,0.003,0.003,0.03,2,0.5611111111111111,20.516525793075562,0,37673,0,4646,2442,4087
0.5,0.01,0.003,0.003,0.1,2,0.5611111111111111,20.522349147796632,0,37673,0,4646,2447,4082
0.5,0.01,0.003,0.003,0.3,2,0.5611111111111111,20.49652858734131,0,37673,0,4646,2448,4081
0.5,0.01,0.003,0.003,0.5,2,0.5611111111111111,20.498727102279663,0,37673,0,4646,2448,4081
0.5,0.01,0.003,0.01,0.001,2,0.5611111111111111,20.473899602890015,0,37673,0,4674,2561,3940
0.5,0.01,0.003,0.01,0.003,2,0.5592592592592592,20.44651488304138,0,37673,0,4674,3185,3316
0.5,0.01,0.003,0.01,0.01,2,0.5569444444444445,20.359923849105837,0,37673,0,4674,3480,3021
0.5,0.01,0.003,0.01,0.03,2,0.5584876543209877,20.33453303337097,0,37673,0,4674,3565,2936
0.5,0.01,0.003,0.01,0.1,2,0.5584876543209877,20.334830322265624,0,37673,0,4674,3592,2909
0.5,0.01,0.003,0.01,0.3,2,0.5584876543209877,20.349330806732176,0,37673,0,4674,3595,2906
0.5,0.01,0.003,0.01,0.5,2,0.5584876543209877,20.370306873321532,0,37673,0,4674,3595,2906
0.5,0.01,0.003,0.03,0.001,2,0.5611111111111111,20.480115203857423,0,37673,0,4678,2711,3786
0.5,0.01,0.003,0.03,0.003,2,0.5592592592592592,20.602499227523804,0,37673,0,4678,3593,2904
0.5,0.01,0.003,0.03,0.01,2,0.5572751322751323,20.28551718711853,0,37673,0,4678,4211,2286
0.5,0.01,0.003,0.03,0.03,2,0.5590241034685479,20.194378242492675,0,37673,0,4678,4515,1982
0.5,0.01,0.003,0.03,0.1,2,0.5590241034685479,20.18378499031067,0,37673,0,4678,4621,1876
0.5,0.01,0.003,0.03,0.3,2,0.5585831863609642,20.18158299446106,0,37673,0,4678,4635,1862
0.5,0.01,0.003,0.03,0.5,2,0.5585831863609642,20.18506181716919,0,37673,0,4678,4635,1862
0.5,0.01,0.003,0.1,0.001,2,0.5611111111111111,20.450761280059815,0,37673,0,4678,2731,3766
0.5,0.01,0.003,0.1,0.003,2,0.5592592592592592,20.411002569198608,0,37673,0,4678,3697,2800
0.5,0.01,0.003,0.1,0.01,2,0.5572751322751323,20.25854845046997,0,37673,0,4678,4522,1975
0.5,0.01,0.003,0.1,0.03,2,0.5497648442092886,20.15562919616699,0,37673,0,4678,5076,1421
0.5,0.01,0.003,0.1,0.1,2,0.5493239271017049,20.042025899887086,0,37673,0,4678,5405,1092
0.5,0.01,0.003,0.1,0.3,2,0.5489932392710171,20.031496677398682,0,37673,0,4678,5505,992
0.5,0.01,0.003,0.1,0.5,2,0.5489932392710171,20.0647048664093,0,37673,0,4678,5515,982
0.5,0.01,0.003,0.3,0.001,2,0.5611111111111111,20.44256980895996,0,37673,0,4678,2732,3765
0.5,0.01,0.003,0.3,0.003,2,0.5592592592592592,20.40862855911255,0,37673,0,4678,3701,2796
0.5,0.01,0.003,0.3,0.01,2,0.5572751322751323,20.255621786117555,0,37673,0,4678,4544,1953
0.5,0.01,0.003,0.3,0.03,2,0.5497648442092886,20.170631017684936,0,37673,0,4678,5170,1327
0.5,0.01,0.003,0.3,0.1,2,0.5493239271017049,20.078627557754515,0,37673,0,4678,5687,810
0.5,0.01,0.003,0.3,0.3,2,0.5474500293944738,20.0474365234375,0,37673,0,4678,6020,477
0.5,0.01,0.003,0.3,0.5,2,0.5474500293944738,20.137300786972045,0,37673,0,4678,6102,395
0.5,0.01,0.003,0.5,0.001,2,0.5611111111111111,20.471119422912597,0,37673,0,4678,2732,3765
0.5,0.01,0.003,0.5,0.003,2,0.5592592592592592,20.444683923721314,0,37673,0,4678,3701,2796
0.5,0.01,0.003,0.5,0.01,2,0.5572751322751323,20.295265350341797,0,37673,0,4678,4544,1953
0.5,0.01,0.003,0.5,0.03,2,0.5497648442092886,20.171551036834718,0,37673,0,4678,5171,1326
0.5,0.01,0.003,0.5,0.1,2,0.5493239271017049,20.063040323257447,0,37673,0,4678,5707,790
0.5,0.01,0.003,0.5,0.3,2,0.5474500293944738,20.003023118972777,0,37673,0,4678,6102,395
0.5,0.01,0.003,0.5,0.5,2,0.5474500293944738,19.93960069656372,0,37673,0,4678,6268,229
0.5,0.01,0.01,0.001,0.001,2,0.5611111111111111,20.305823965072634,0,37673,0,5488,368,5319
0.5,0.01,0.01,0.001,0.003,2,0.5611111111111111,20.325802516937255,0,37673,0,5488,390,5297
0.5,0.01,0.01,0.001,0.01,2,0.5611111111111111,20.314960641860964,0,37673,0,5488,393,5294
0.5,0.01,0.01,0.001,0.03,2,0.5611111111111111,20.314436817169188,0,37673,0,5488,393,5294
0.5,0.01,0.01,0.001,0.1,2,0.5611111111111111,20.31682457923889,0,37673,0,5488,393,5294
0.5,0.01,0.01,0.001,0.3,2,0.5611111111111111,20.30836308479309,0,37673,0,5488,393,5294
0.5,0.01,0.01,0.001,0.5,2,0.5611111111111111,20.297861099243164,0,37673,0,5488,393,5294
0.5,0.01,0.01,0.003,0.001,2,0.5611111111111111,20.117100048065186,0,37673,0,6051,842,4282
0.5,0.01,0.01,0.003,0.003,2,0.5611111111111111,20.12317015647888,0,37673,0,6051,993,4131
0.5,0.01,0.01,0.003,0.01,2,0.5611111111111111,20.151645469665528,0,37673,0,6051,1036,4088
0.5,0.01,0.01,0.003,0.03,2,0.5611111111111111,20.198113927841188,0,37673,0,6051,1041,4083
0.5,0.01,0.01,0.003,0.1,2,0.5611111111111111,20.25339291572571,0,37673,0,6051,1043,4081
0.5,0.01,0.01,0.003,0.3,2,0.5611111111111111,20.18153655052185,0,37673,0,6051,1043,4081
0.5,0.01,0.01,0.003,0.5,2,0.5611111111111111,20.15473394393921,0,37673,0,6051,1043,4081
0.5,0.01,0.01,0.01,0.001,2,0.5591269841269841,20.076028213500976,0,37673,0,6271,1247,3657
0.5,0.01,0.01,0.01,0.003,2,0.5572751322751323,20.074250240325927,0,37673,0,6271,1693,3211
0.5,0.01,0.01,0.01,0.01,2,0.5549603174603175,20.038818006515502,0,37673,0,6271,1908,2996
0.5,0.01,0.01,0.01,0.03,2,0.5549603174603175,20.05121178627014,0,37673,0,6271,1976,2928
0.5,0.01,0.01,0.01,0.1,2,0.5549603174603175,20.052895965576173,0,37673,0,6271,1996,2908
0.5,0.01,0.01,0.01,0.3,2,0.5549603174603175,20.065279922485352,0,37673,0,6271,1998,2906
0.5,0.01,0.01,0.01,0.5,2,0.5549603174603175,20.047048263549804,0,37673,0,6271,1998,2906
0.5,0.01,0.01,0.03,0.001,2,0.5591269841269841,20.077564888000488,0,37673,0,6308,1391,3476
0.5,0.01,0.01,0.03,0.003,2,0.5572751322751323,20.09338680267334,0,37673,0,6308,2091,2776
0.5,0.01,0.01,0.03,0.01,2,0.5552910052910053,19.986800298690795,0,37673,0,6308,2617,2250
0.5,0.01,0.01,0.03,0.03,2,0.5554967666078777,19.95574070930481,0,37673,0,6308,2894,1973
0.5,0.01,0.01,0.03,0.1,2,0.5554967666078777,20.000970287323,0,37673,0,6308,2993,1874
0.5,0.01,0.01,0.03,0.3,2,0.555055849500294,19.969199705123902,0,37673,0,6308,3005,1862
0.5,0.01,0.01,0.03,0.5,2,0.555055849500294,19.981408586502074,0,37673,0,6308,3005,1862
0.5,0.01,0.01,0.1,0.001,2,0.5591269841269841,20.06829864501953,0,37673,0,6320,1411,3444
0.5,0.01,0.01,0.1,0.003,2,0.5572751322751323,20.117473373413088,0,37673,0,6320,2195,2660
0.5,0.01,0.01,0.1,0.01,2,0.5552910052910053,20.017058591842652,0,37673,0,6320,2925,1930
0.5,0.01,0.01,0.1,0.03,2,0.5554967666078777,19.915202856063843,0,37673,0,6320,3449,1406
0.5,0.01,0.01,0.1,0.1,2,0.555055849500294,19.811942977905275,0,37673,0,6320,3769,1086
0.5,0.01,0.01,0.1,0.3,2,0.5547251616696061,19.789348068237306,0,37673,0,6320,3864,991
0.5,0.01,0.01,0.1,0.5,2,0.5547251616696061,19.80365924835205,0,37673,0,6320,3873,982
0.5,0.01,0.01,0.3,0.001,2,0.5591269841269841,20.099450273513796,0,37673,0,6320,1412,3443
0.5,0.01,0.01,0.3,0.003,2,0.5572751322751323,20.133735065460204,0,37673,0,6320,2199,2656
0.5,0.01,0.01,0.3,0.01,2,0.5552910052910053,20.03426616668701,0,37673,0,6320,2947,1908
0.5,0.01,0.01,0.3,0.03,2,0.5554967666078777,20.079770002365112,0,37673,0,6320,3543,1312
0.5,0.01,0.01,0.3,0.1,2,0.555055849500294,19.7836793422699,0,37673,0,6320,4051,804
0.5,0.01,0.01,0.3,0.3,2,0.553181951793063,19.735577878952025,0,37673,0,6320,4379,476
0.5,0.01,0.01,0.3,0.5,2,0.553181951793063,19.692596912384033,0,37673,0,6320,4460,395
0.5,0.01,0.01,0.5,0.001,2,0.5591269841269841,20.095338525772096,0,37673,0,6320,1412,3443
0.5,0.01,0.01,0.5,0.003,2,0.5572751322751323,20.06368510246277,0,37673,0,6320,2199,2656
0.5,0.01,0.01,0.5,0.01,2,0.5552910052910053,19.970188217163084,0,37673,0,6320,2947,1908
0.5,0.01,0.01,0.5,0.03,2,0.5554967666078777,19.922863092422485,0,37673,0,6320,3544,1311
0.5,0.01,0.01,0.5,0.1,2,0.555055849500294,19.800482931137086,0,37673,0,6320,4071,784
0.5,0.01,0.01,0.5,0.3,2,0.553181951793063,19.790084705352783,0,37673,0,6320,4461,394
0.5,0.01,0.01,0.5,0.5,2,0.553181951793063,19.72538303375244,0,37673,0,6320,4626,229
