t0,t1,t2,t3,t4,patience,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.5,0.3,0.001,0.001,0.001,3,0.6094650205761317,25.345857906341553,0,0,37713,0,1,11134
0.5,0.3,0.001,0.001,0.003,3,0.6094650205761317,25.597962265014647,0,0,37713,0,1,11134
0.5,0.3,0.001,0.001,0.01,3,0.6094650205761317,25.572225856781007,0,0,37713,0,1,11134
0.5,0.3,0.001,0.001,0.03,3,0.6094650205761317,25.59950300216675,0,0,37713,0,1,11134
0.5,0.3,0.001,0.001,0.1,3,0.6094650205761317,25.815933055877686,0,0,37713,0,1,11134
0.5,0.3,0.001,0.001,0.3,3,0.6094650205761317,25.644692516326906,0,0,37713,0,1,11134
0.5,0.3,0.001,0.001,0.5,3,0.6094650205761317,25.657382984161377,0,0,37713,0,1,11134
0.5,0.3,0.001,0.003,0.001,3,0.6094650205761317,25.67159132003784,0,0,37713,0,1,11134
0.5,0.3,0.001,0.003,0.003,3,0.6094650205761317,25.66680896759033,0,0,37713,0,1,11134
0.5,0.3,0.001,0.003,0.01,3,0.6094650205761317,25.660789375305175,0,0,37713,0,1,11134
0.5,0.3,0.001,0.003,0.03,3,0.6094650205761317,25.805140895843508,0,0,37713,0,1,11134
0.5,0.3,0.001,0.003,0.1,3,0.6094650205761317,25.663465270996095,0,0,37713,0,1,11134
0.5,0.3,0.001,0.003,0.3,3,0.6094650205761317,25.660582771301268,0,0,37713,0,1,11134
0.5,0.3,0.001,0.003,0.5,3,0.6094650205761317,25.79272119522095,0,0,37713,0,1,11134
0.5,0.3,0.001,0.01,0.001,3,0.6094650205761317,25.65485534667969,0,0,37713,0,1,11134
0.5,0.3,0.001,0.01,0.003,3,0.6094650205761317,25.674556846618653,0,0,37713,0,1,11134
0.5,0.3,0.001,0.01,0.01,3,0.6094650205761317,25.683884830474852,0,0,37713,0,1,11134
0.5,0.3,0.001,0.01,0.03,3,0.6094650205761317,25.651960163116456,0,0,37713,0,1,11134
0.5,0.3,0.001,0.01,0.1,3,0.6094650205761317,25.6320139503479,0,0,37713,0,1,11134
0.5,0.3,0.001,0.01,0.3,3,0.6094650205761317,25.741745910644532,0,0,37713,0,1,11134
0.5,0.3,0.001,0.01,0.5,3,0.6094650205761317,25.62008899688721,0,0,37713,0,1,11134
0.5,0.3,0.001,0.03,0.001,3,0.6094650205761317,25.610886020660402,0,0,37713,0,1,11134
0.5,0.3,0.001,0.03,0.003,3,0.6094650205761317,25.74723873138428,0,0,37713,0,1,11134
0.5,0.3,0.001,0.03,0.01,3,0.6094650205761317,25.628623065948485,0,0,37713,0,1,11134
0.5,0.3,0.001,0.03,0.03,3,0.6094650205761317,25.640353317260743,0,0,37713,0,1,11134
0.5,0.3,0.001,0.03,0.1,3,0.6094650205761317,25.635745964050294,0,0,37713,0,1,11134
0.5,0.3,0.001,0.03,0.3,3,0.6094650205761317,25.617359657287597,0,0,37713,0,1,11134
0.5,0.3,0.001,0.03,0.5,3,0.6094650205761317,25.621687297821044,0,0,37713,0,1,11134
0.5,0.3,0.001,0.1,0.001,3,0.6094650205761317,25.789396858215333,0,0,37713,0,1,11134
0.5,0.3,0.001,0.1,0.003,3,0.6094650205761317,25.62869270324707,0,0,37713,0,1,11134
0.5,0.3,0.001,0.1,0.01,3,0.6094650205761317,25.638812408447265,0,0,37713,0,1,11134
0.5,0.3,0.001,0.1,0.03,3,0.6094650205761317,25.658179893493653,0,0,37713,0,1,11134
0.5,0.3,0.001,0.1,0.1,3,0.6094650205761317,25.67908000946045,0,0,37713,0,1,11134
0.5,0.3,0.001,0.1,0.3,3,0.6094650205761317,25.67585050582886,0,0,37713,0,1,11134
0.5,0.3,0.001,0.1,0.5,3,0.6094650205761317,25.750555210113525,0,0,37713,0,1,11134
0.5,0.3,0.001,0.3,0.001,3,0.6094650205761317,25.688323822021484,0,0,37713,0,1,11134
0.5,0.3,0.001,0.3,0.003,3,0.6094650205761317,25.697104988098143,0,0,37713,0,1,11134
