t0,t1,t2,t3,t4,patience,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.03,0.003,0.001,0.001,0.001,3,0.613477366255144,28.496896018981932,0,0,27502,1237,8876,11233
0.03,0.003,0.001,0.001,0.003,3,0.613477366255144,28.630905513763427,0,0,27502,1237,8904,11205
0.03,0.003,0.001,0.001,0.01,3,0.613477366255144,28.633703079223633,0,0,27502,1237,8910,11199
0.03,0.003,0.001,0.001,0.03,3,0.613477366255144,28.70498502731323,0,0,27502,1237,8910,11199
0.03,0.003,0.001,0.001,0.1,3,0.613477366255144,28.685786304473876,0,0,27502,1237,8910,11199
0.03,0.003,0.001,0.001,0.3,3,0.613477366255144,28.685202102661133,0,0,27502,1237,8910,11199
0.03,0.003,0.001,0.001,0.5,3,0.613477366255144,28.68733158111572,0,0,27502,1237,8910,11199
0.03,0.003,0.001,0.003,0.001,3,0.613477366255144,28.68729627609253,0,0,27502,1240,8914,11192
0.03,0.003,0.001,0.003,0.003,3,0.613477366255144,28.68328674316406,0,0,27502,1240,8956,11150
0.03,0.003,0.001,0.003,0.01,3,0.613477366255144,28.667024307250976,0,0,27502,1240,8965,11141
0.03,0.003,0.001,0.003,0.03,3,0.613477366255144,28.677245502471923,0,0,27502,1240,8965,11141
0.03,0.003,0.001,0.003,0.1,3,0.613477366255144,28.690874614715575,0,0,27502,1240,8967,11139
0.03,0.003,0.001,0.003,0.3,3,0.613477366255144,28.69870985031128,0,0,27502,1240,8967,11139
0.03,0.003,0.001,0.003,0.5,3,0.613477366255144,28.67651050567627,0,0,27502,1240,8967,11139
0.03,0.003,0.001,0.01,0.001,3,0.613477366255144,28.704942989349366,0,0,27502,1240,8915,11191
0.03,0.003,0.001,0.01,0.003,3,0.613477366255144,28.686579818725587,0,0,27502,1240,8958,11148
0.03,0.003,0.001,0.01,0.01,3,0.613477366255144,28.68510976791382,0,0,27502,1240,8968,11138
0.03,0.003,0.001,0.01,0.03,3,0.613477366255144,28.685381507873537,0,0,27502,1240,8968,11138
0.03,0.003,0.001,0.01,0.1,3,0.613477366255144,28.684312019348145,0,0,27502,1240,8970,11136
0.03,0.003,0.001,0.01,0.3,3,0.613477366255144,28.69177982330322,0,0,27502,1240,8970,11136
0.03,0.003,0.001,0.01,0.5,3,0.613477366255144,28.796726093292236,0,0,27502,1240,8970,11136
0.03,0.003,0.001,0.03,0.001,3,0.613477366255144,28.703203620910646,0,0,27502,1240,8916,11190
0.03,0.003,0.001,0.03,0.003,3,0.613477366255144,28.803148651123045,0,0,27502,1240,8959,11147
0.03,0.003,0.001,0.03,0.01,3,0.613477366255144,28.67750120162964,0,0,27502,1240,8969,11137
0.03,0.003,0.001,0.03,0.03,3,0.613477366255144,28.680119342803955,0,0,27502,1240,8969,11137
0.03,0.003,0.001,0.03,0.1,3,0.613477366255144,28.664467220306395,0,0,27502,1240,8971,11135
