t0,t1,t2,t3,t4,patience,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.3,0.003,0.001,0.001,0.001,3,0.613477366255144,27.742758369445802,0,0,28742,0,8876,11230
0.3,0.003,0.001,0.001,0.003,3,0.613477366255144,27.80780574798584,0,0,28742,0,8904,11202
0.3,0.003,0.001,0.001,0.01,3,0.613477366255144,27.880823459625244,0,0,28742,0,8910,11196
0.3,0.003,0.001,0.001,0.03,3,0.613477366255144,27.91252405166626,0,0,28742,0,8910,11196
0.3,0.003,0.001,0.001,0.1,3,0.613477366255144,27.916370944976805,0,0,28742,0,8910,11196
0.3,0.003,0.001,0.001,0.3,3,0.613477366255144,27.942083892822264,0,0,28742,0,8910,11196
0.3,0.003,0.001,0.001,0.5,3,0.613477366255144,27.94888484954834,0,0,28742,0,8910,11196
0.3,0.003,0.001,0.003,0.001,3,0.613477366255144,27.992816066741945,0,0,28742,0,8914,11192
0.3,0.003,0.001,0.003,0.003,3,0.613477366255144,27.94515712738037,0,0,28742,0,8956,11150
0.3,0.003,0.001,0.003,0.01,3,0.613477366255144,27.946492462158204,0,0,28742,0,8965,11141
0.3,0.003,0.001,0.003,0.03,3,0.613477366255144,27.948152980804444,0,0,28742,0,8965,11141
0.3,0.003,0.001,0.003,0.1,3,0.613477366255144,27.95094648361206,0,0,28742,0,8967,11139
0.3,0.003,0.001,0.003,0.3,3,0.613477366255144,27.9913783454895,0,0,28742,0,8967,11139
0.3,0.003,0.001,0.003,0.5,3,0.613477366255144,27.969930934906007,0,0,28742,0,8967,11139
0.3,0.003,0.001,0.01,0.001,3,0.613477366255144,28.139202270507813,0,0,28742,0,8915,11191
0.3,0.003,0.001,0.01,0.003,3,0.613477366255144,27.989835605621337,0,0,28742,0,8958,11148
0.3,0.003,0.001,0.01,0.01,3,0.613477366255144,28.000979290008544,0,0,28742,0,8968,11138
0.3,0.003,0.001,0.01,0.03,3,0.613477366255144,27.97630132675171,0,0,28742,0,8968,11138
0.3,0.003,0.001,0.01,0.1,3,0.613477366255144,27.959822158813477,0,0,28742,0,8970,11136
0.3,0.003,0.001,0.01,0.3,3,0.613477366255144,27.957729244232176,0,0,28742,0,8970,11136
0.3,0.003,0.001,0.01,0.5,3,0.613477366255144,27.94938533782959,0,0,28742,0,8970,11136
0.3,0.003,0.001,0.03,0.001,3,0.613477366255144,27.951870651245116,0,0,28742,0,8916,11190
0.3,0.003,0.001,0.03,0.003,3,0.613477366255144,27.937721881866455,0,0,28742,0,8959,11147
0.3,0.003,0.001,0.03,0.01,3,0.613477366255144,27.940457935333253,0,0,28742,0,8969,11137
0.3,0.003,0.001,0.03,0.03,3,0.613477366255144,27.919688014984132,0,0,28742,0,8969,11137
0.3,0.003,0.001,0.03,0.1,3,0.613477366255144,28.109494743347167,0,0,28742,0,8971,11135
0.3,0.003,0.001,0.03,0.3,3,0.613477366255144,27.929078788757323,0,0,28742,0,8972,11134
0.3,0.003,0.001,0.03,0.5,3,0.613477366255144,27.926605014801027,0,0,28742,0,8972,11134
0.3,0.003,0.001,0.1,0.001,3,0.613477366255144,28.032909812927247,0,0,28742,0,8916,11190
0.3,0.003,0.001,0.1,0.003,3,0.613477366255144,27.921433601379395,0,0,28742,0,8959,11147
0.3,0.003,0.001,0.1,0.01,3,0.613477366255144,27.953872299194337,0,0,28742,0,8969,11137
0.3,0.003,0.001,0.1,0.03,3,0.613477366255144,27.914856681823732,0,0,28742,0,8969,11137
0.3,0.003,0.001,0.1,0.1,3,0.613477366255144,27.96320194244385,0,0,28742,0,8971,11135
0.3,0.003,0.001,0.1,0.3,3,0.613477366255144,27.914448070526124,0,0,28742,0,8972,11134
0.3,0.003,0.001,0.1,0.5,3,0.613477366255144,27.919055309295654,0,0,28742,0,8972,11134
0.3,0.003,0.001,0.3,0.001,3,0.613477366255144,27.949576244354247,0,0,28742,0,8916,11190
0.3,0.003,0.001,0.3,0.003,3,0.613477366255144,27.942541942596435,0,0,28742,0,8959,11147
0.3,0.003,0.001,0.3,0.01,3,0.613477366255144,27.933725700378417,0,0,28742,0,8969,11137
0.3,0.003,0.001,0.3,0.03,3,0.613477366255144,27.937026557922362,0,0,28742,0,8969,11137
0.3,0.003,0.001,0.3,0.1,3,0.613477366255144,27.97666690826416,0,0,28742,0,8971,11135
0.3,0.003,0.001,0.3,0.3,3,0.613477366255144,27.949888820648194,0,0,28742,0,8972,11134
0.3,0.003,0.001,0.3,0.5,3,0.613477366255144,27.970483283996582,0,0,28742,0,8972,11134
0.3,0.003,0.001,0.5,0.001,3,0.613477366255144,27.98076934814453,0,0,28742,0,8916,11190
0.3,0.003,0.001,0.5,0.003,3,0.613477366255144,27.97267734527588,0,0,28742,0,8959,11147
0.3,0.003,0.001,0.5,0.01,3,0.613477366255144,27.97456485748291,0,0,28742,0,8969,11137
0.3,0.003,0.001,0.5,0.03,3,0.613477366255144,27.96824758529663,0,0,28742,0,8969,11137
0.3,0.003,0.001,0.5,0.1,3,0.613477366255144,28.007294731140135,0,0,28742,0,8971,11135
0.3,0.003,0.001,0.5,0.3,3,0.613477366255144,27.978492851257325,0,0,28742,0,8972,11134
0.3,0.003,0.001,0.5,0.5,3,0.613477366255144,27.968950004577636,0,0,28742,0,8972,11134
0.3,0.003,0.003,0.001,0.001,3,0.6116475602586713,27.579493522644043,0,0,29392,0,10906,8550
0.3,0.003,0.003,0.001,0.003,3,0.6116475602586713,27.611938419342042,0,0,29392,0,10989,8467
0.3,0.003,0.003,0.001,0.01,3,0.6116475602586713,27.563721408843993,0,0,29392,0,11005,8451
0.3,0.003,0.003,0.001,0.03,3,0.6116475602586713,27.556167640686034,0,0,29392,0,11006,8450
0.3,0.003,0.003,0.001,0.1,3,0.6116475602586713,27.648519382476806,0,0,29392,0,11006,8450
0.3,0.003,0.003,0.001,0.3,3,0.6116475602586713,27.560816993713377,0,0,29392,0,11006,8450
0.3,0.003,0.003,0.001,0.5,3,0.6116475602586713,27.5603244972229,0,0,29392,0,11006,8450
0.3,0.003,0.003,0.003,0.001,3,0.612882128159906,27.547984848022463,0,0,29392,0,11109,8347
0.3,0.003,0.003,0.003,0.003,3,0.612882128159906,27.520298843383788,0,0,29392,0,11243,8213
