t0,t1,t2,t3,t4,patience,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.3,0.1,0.001,0.001,0.001,2,0.46519694297472075,15.527888021469117,0,46711,0,98,297,1742
0.3,0.1,0.001,0.001,0.003,2,0.46519694297472075,15.536681337356567,0,46711,0,98,305,1734
0.3,0.1,0.001,0.001,0.01,2,0.46519694297472075,15.558473281860351,0,46711,0,98,309,1730
0.3,0.1,0.001,0.001,0.03,2,0.46519694297472075,15.56169885635376,0,46711,0,98,309,1730
0.3,0.1,0.001,0.001,0.1,2,0.46519694297472075,15.579196453094482,0,46711,0,98,309,1730
0.3,0.1,0.001,0.001,0.3,2,0.46519694297472075,15.588428831100464,0,46711,0,98,309,1730
0.3,0.1,0.001,0.001,0.5,2,0.46519694297472075,15.611000928878784,0,46711,0,98,309,1730
0.3,0.1,0.001,0.003,0.001,2,0.46519694297472075,15.589555196762085,0,46711,0,98,462,1577
0.3,0.1,0.001,0.003,0.003,2,0.46519694297472075,15.5870294380188,0,46711,0,98,503,1536
0.3,0.1,0.001,0.003,0.01,2,0.46519694297472075,15.648069190979005,0,46711,0,98,514,1525
0.3,0.1,0.001,0.003,0.03,2,0.46519694297472075,15.600558767318725,0,46711,0,98,516,1523
0.3,0.1,0.001,0.003,0.1,2,0.46519694297472075,15.59722074508667,0,46711,0,98,519,1520
0.3,0.1,0.001,0.003,0.3,2,0.46519694297472075,15.605221767425537,0,46711,0,98,519,1520
0.3,0.1,0.001,0.003,0.5,2,0.46519694297472075,15.592522163391113,0,46711,0,98,519,1520
0.3,0.1,0.001,0.01,0.001,2,0.46519694297472075,15.601246452331543,0,46711,0,98,606,1433
0.3,0.1,0.001,0.01,0.003,2,0.46519694297472075,15.588856916427613,0,46711,0,98,735,1304
0.3,0.1,0.001,0.01,0.01,2,0.46519694297472075,15.606878671646118,0,46711,0,98,788,1251
0.3,0.1,0.001,0.01,0.03,2,0.46519694297472075,15.610284128189086,0,46711,0,98,803,1236
0.3,0.1,0.001,0.01,0.1,2,0.46519694297472075,15.5902969455719,0,46711,0,98,811,1228
0.3,0.1,0.001,0.01,0.3,2,0.46519694297472075,15.641718692779541,0,46711,0,98,812,1227
0.3,0.1,0.001,0.01,0.5,2,0.46519694297472075,15.641264038085938,0,46711,0,98,812,1227
0.3,0.1,0.001,0.03,0.001,2,0.46519694297472075,15.647088060379028,0,46711,0,98,658,1381
0.3,0.1,0.001,0.03,0.003,2,0.46519694297472075,15.661414766311646,0,46711,0,98,877,1162
0.3,0.1,0.001,0.03,0.01,2,0.46519694297472075,15.617985572814941,0,46711,0,98,1022,1017
0.3,0.1,0.001,0.03,0.03,2,0.46519694297472075,15.618610887527465,0,46711,0,98,1092,947
0.3,0.1,0.001,0.03,0.1,2,0.46519694297472075,15.637919359207153,0,46711,0,98,1118,921
0.3,0.1,0.001,0.03,0.3,2,0.46519694297472075,15.618278379440307,0,46711,0,98,1120,919
0.3,0.1,0.001,0.03,0.5,2,0.46519694297472075,15.632394208908082,0,46711,0,98,1120,919
0.3,0.1,0.001,0.1,0.001,2,0.46519694297472075,15.682623405456543,0,46711,0,98,668,1371
0.3,0.1,0.001,0.1,0.003,2,0.46519694297472075,15.647911109924316,0,46711,0,98,927,1112
0.3,0.1,0.001,0.1,0.01,2,0.46519694297472075,15.606770906448364,0,46711,0,98,1169,870
0.3,0.1,0.001,0.1,0.03,2,0.46519694297472075,15.586994485855103,0,46711,0,98,1339,700
0.3,0.1,0.001,0.1,0.1,2,0.4628821281599059,15.580629444122314,0,46711,0,98,1444,595
0.3,0.1,0.001,0.1,0.3,2,0.46262492651381537,15.564066915512084,0,46711,0,98,1475,564
0.3,0.1,0.001,0.1,0.5,2,0.46262492651381537,15.565829439163208,0,46711,0,98,1481,558
0.3,0.1,0.001,0.3,0.001,2,0.46519694297472075,15.634170265197755,0,46711,0,98,668,1371
0.3,0.1,0.001,0.3,0.003,2,0.46519694297472075,15.639842205047607,0,46711,0,98,928,1111
0.3,0.1,0.001,0.3,0.01,2,0.46519694297472075,15.608475828170777,0,46711,0,98,1181,858
0.3,0.1,0.001,0.3,0.03,2,0.46519694297472075,15.596006021499633,0,46711,0,98,1393,646
0.3,0.1,0.001,0.3,0.1,2,0.46133891828336276,15.590009021759034,0,46711,0,98,1590,449
0.3,0.1,0.001,0.3,0.3,2,0.459538506760729,15.56120418548584,0,46711,0,98,1729,310
0.3,0.1,0.001,0.3,0.5,2,0.459538506760729,15.5192112159729,0,46711,0,98,1771,268
0.3,0.1,0.001,0.5,0.001,2,0.46519694297472075,15.66394660949707,0,46711,0,98,668,1371
0.3,0.1,0.001,0.5,0.003,2,0.46519694297472075,15.665341835021973,0,46711,0,98,928,1111
0.3,0.1,0.001,0.5,0.01,2,0.46519694297472075,15.622044525146485,0,46711,0,98,1181,858
0.3,0.1,0.001,0.5,0.03,2,0.46519694297472075,15.611826276779174,0,46711,0,98,1394,645
0.3,0.1,0.001,0.5,0.1,2,0.46133891828336276,15.575773410797119,0,46711,0,98,1600,439
0.3,0.1,0.001,0.5,0.3,2,0.459538506760729,15.531375703811646,0,46711,0,98,1779,260
0.3,0.1,0.001,0.5,0.5,2,0.459538506760729,15.510122261047364,0,46711,0,98,1874,165
0.3,0.1,0.003,0.001,0.001,2,0.46519694297472075,15.642328319549561,0,46711,0,202,198,1737
0.3,0.1,0.003,0.001,0.003,2,0.46519694297472075,15.668203802108765,0,46711,0,202,203,1732
0.3,0.1,0.003,0.001,0.01,2,0.46519694297472075,15.650012493133545,0,46711,0,202,205,1730
0.3,0.1,0.003,0.001,0.03,2,0.46519694297472075,15.651107177734374,0,46711,0,202,205,1730
0.3,0.1,0.003,0.001,0.1,2,0.46519694297472075,15.745719957351685,0,46711,0,202,205,1730
0.3,0.1,0.003,0.001,0.3,2,0.46519694297472075,15.65216923713684,0,46711,0,202,205,1730
0.3,0.1,0.003,0.001,0.5,2,0.46519694297472075,15.651713905334473,0,46711,0,202,205,1730
0.3,0.1,0.003,0.003,0.001,2,0.46519694297472075,15.673400964736938,0,46711,0,204,362,1571
0.3,0.1,0.003,0.003,0.003,2,0.46519694297472075,15.66898790359497,0,46711,0,204,399,1534
0.3,0.1,0.003,0.003,0.01,2,0.46519694297472075,15.671669464111329,0,46711,0,204,408,1525
0.3,0.1,0.003,0.003,0.03,2,0.46519694297472075,15.680897846221924,0,46711,0,204,410,1523
0.3,0.1,0.003,0.003,0.1,2,0.46519694297472075,15.755624656677247,0,46711,0,204,413,1520
0.3,0.1,0.003,0.003,0.3,2,0.46519694297472075,15.705040063858032,0,46711,0,204,413,1520
0.3,0.1,0.003,0.003,0.5,2,0.46519694297472075,15.68540641784668,0,46711,0,204,413,1520
0.3,0.1,0.003,0.01,0.001,2,0.46519694297472075,15.661199178695679,0,46711,0,206,504,1427
0.3,0.1,0.003,0.01,0.003,2,0.46519694297472075,15.67267391204834,0,46711,0,206,629,1302
0.3,0.1,0.003,0.01,0.01,2,0.46519694297472075,15.676701765060425,0,46711,0,206,680,1251
0.3,0.1,0.003,0.01,0.03,2,0.46519694297472075,15.687419834136962,0,46711,0,206,695,1236
0.3,0.1,0.003,0.01,0.1,2,0.46519694297472075,15.706955842971801,0,46711,0,206,703,1228
0.3,0.1,0.003,0.01,0.3,2,0.46519694297472075,15.674710702896117,0,46711,0,206,704,1227
0.3,0.1,0.003,0.01,0.5,2,0.46519694297472075,15.67401894569397,0,46711,0,206,704,1227
0.3,0.1,0.003,0.03,0.001,2,0.46519694297472075,15.679714221954345,0,46711,0,206,556,1375
0.3,0.1,0.003,0.03,0.003,2,0.46519694297472075,15.670900764465332,0,46711,0,206,771,1160
0.3,0.1,0.003,0.03,0.01,2,0.46519694297472075,15.660761880874634,0,46711,0,206,914,1017
0.3,0.1,0.003,0.03,0.03,2,0.46519694297472075,15.633126678466796,0,46711,0,206,984,947
0.3,0.1,0.003,0.03,0.1,2,0.46519694297472075,15.641500835418702,0,46711,0,206,1010,921
0.3,0.1,0.003,0.03,0.3,2,0.46519694297472075,15.655151691436767,0,46711,0,206,1012,919
0.3,0.1,0.003,0.03,0.5,2,0.46519694297472075,15.658112897872925,0,46711,0,206,1012,919
0.3,0.1,0.003,0.1,0.001,2,0.46519694297472075,15.682681589126586,0,46711,0,206,566,1365
0.3,0.1,0.003,0.1,0.003,2,0.46519694297472075,15.69340763092041,0,46711,0,206,821,1110
0.3,0.1,0.003,0.1,0.01,2,0.46519694297472075,15.637381172180175,0,46711,0,206,1061,870
0.3,0.1,0.003,0.1,0.03,2,0.46519694297472075,15.641462106704711,0,46711,0,206,1231,700
0.3,0.1,0.003,0.1,0.1,2,0.4628821281599059,15.621237382888793,0,46711,0,206,1336,595
0.3,0.1,0.003,0.1,0.3,2,0.46262492651381537,15.61478814125061,0,46711,0,206,1367,564
0.3,0.1,0.003,0.1,0.5,2,0.46262492651381537,15.61270055770874,0,46711,0,206,1373,558
0.3,0.1,0.003,0.3,0.001,2,0.46519694297472075,15.677387561798096,0,46711,0,206,566,1365
0.3,0.1,0.003,0.3,0.003,2,0.46519694297472075,15.681568727493286,0,46711,0,206,822,1109
0.3,0.1,0.003,0.3,0.01,2,0.46519694297472075,15.645005350112916,0,46711,0,206,1073,858
