t0,t1,t2,t3,t4,mrr10,mean_batch_latency_ms,exit_count_0,exit_count_1,exit_count_2,exit_count_3,exit_count_4,exit_count_5
0.1,0.1,0.001,0.001,0.001,0.03335537918871252,7.082489595413208,48791,34,1,7,5,10
0.1,0.1,0.001,0.001,0.003,0.03335537918871252,7.039320330619812,48791,34,1,7,6,9
0.1,0.1,0.001,0.001,0.01,0.03335537918871252,7.045859847068787,48791,34,1,7,8,7
0.1,0.1,0.001,0.001,0.03,0.03335537918871252,7.047293472290039,48791,34,1,7,10,5
0.1,0.1,0.001,0.001,0.1,0.03335537918871252,7.057085123062134,48791,34,1,7,13,2
0.1,0.1,0.001,0.001,0.3,0.03335537918871252,7.053080649375915,48791,34,1,7,13,2
0.1,0.1,0.001,0.001,0.5,0.03335537918871252,7.065902404785156,48791,34,1,7,14,1
0.1,0.1,0.001,0.003,0.001,0.03335537918871252,7.063146886825561,48791,34,1,11,1,10
0.1,0.1,0.001,0.003,0.003,0.03335537918871252,7.067378253936767,48791,34,1,11,2,9
0.1,0.1,0.001,0.003,0.01,0.03335537918871252,7.065992302894593,48791,34,1,11,4,7
0.1,0.1,0.001,0.003,0.03,0.03335537918871252,7.066870360374451,48791,34,1,11,6,5
0.1,0.1,0.001,0.003,0.1,0.03335537918871252,7.081533784866333,48791,34,1,11,9,2
0.1,0.1,0.001,0.003,0.3,0.03335537918871252,7.072392630577087,48791,34,1,11,9,2
0.1,0.1,0.001,0.003,0.5,0.03335537918871252,7.069886388778687,48791,34,1,11,10,1
0.1,0.1,0.001,0.01,0.001,0.03335537918871252,7.074251828193664,48791,34,1,12,0,10
0.1,0.1,0.001,0.01,0.003,0.03335537918871252,7.077063698768615,48791,34,1,12,1,9
0.1,0.1,0.001,0.01,0.01,0.03335537918871252,7.079877758026123,48791,34,1,12,3,7
0.1,0.1,0.001,0.01,0.03,0.03335537918871252,7.078201270103454,48791,34,1,12,5,5
0.1,0.1,0.001,0.01,0.1,0.03335537918871252,7.078822383880615,48791,34,1,12,8,2
0.1,0.1,0.001,0.01,0.3,0.03335537918871252,7.092112011909485,48791,34,1,12,8,2
